sequence_index,t_elapsed_sec,dt,t_norm,latitude,longitude,altitude_meters,speed_kmh,verticalSpeed_ms,heading,x_wrt0,y_wrt0,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep,route_progress,label
215,4290,13.0,0.8749745054048542,7.545435566109168,125.45232837254696,2865,724.1,-12.4,196,485300.6367019837,-773428.7707090478,-168.0,-9.299999999999956,0.0,0.0,-0.7153846153846118,2696.804835006628,0.9283457194053688,3
216,4303,13.0,0.8776259433000204,7.523661889958669,125.4459204261303,2705,713.0,-12.0,196,484619.1760624291,-775849.8963755814,-160.0,-11.100000000000025,0.0,0.0,-0.8538461538461556,2690.0621310931856,0.930920880917854,3
217,4317,14.0,0.8804813379563533,7.502694707864046,125.43982439749347,2545,705.6,-12.4,196,483971.0303303404,-778181.3438708641,-160.0,-7.399999999999977,0.0,0.0,-0.5285714285714269,2590.620439799594,0.9334008481918138,3
218,4329,12.0,0.8829288190903528,7.481851092476965,125.43371785265357,2393,700.1,-11.4,196,483321.57202616957,-780499.0513561876,-152.0,-5.5,0.0,0.0,-0.4583333333333333,2570.5449589576237,0.935861597468906,3
219,4343,14.0,0.8857842137466857,7.459743428739722,125.42719666975437,2225,694.5,-12.0,196,482627.82227074733,-782957.3147992262,-168.0,-5.600000000000023,0.0,0.0,-0.4000000000000016,2707.775790928261,0.938453716037708,3
220,4356,13.0,0.8884356516418519,7.438740015347544,125.42104663442815,2096,687.1,-7.5,195,481973.61702033464,-785292.7910365476,-129.0,-7.399999999999977,-1.0,-0.0769230769230769,-0.5692307692307674,2564.8718520924385,0.9409090345233374,3
221,4368,12.0,0.8908831327758515,7.42134862598556,125.41783347647993,2027,681.5,-3.6,185,481637.0185414152,-787226.627972026,-69.0,-5.600000000000023,-10.0,-0.8333333333333334,-0.4666666666666685,2082.1752709979305,0.942902273846008,3
222,4370,2.0,0.8912910462981848,7.418763018543749,125.41788602870984,2019,677.8,-2.6,182,481644.85793022474,-787514.1347989704,-8.0,-3.7000000000000455,-3.0,-1.5,-1.8500000000000227,382.27167047441486,0.94326821754736,3
223,4372,2.0,0.8916989598205181,7.41585838160665,125.41802700177671,2012,674.1,-2.0,180,481662.6099152515,-787837.1161362405,-7.0,-3.699999999999932,-2.0,-1.0,-1.849999999999966,397.10864326248367,0.9436483644899102,3
224,4374,2.0,0.8921068733428513,7.412412708832984,125.41827247278893,2012,668.6,-2.6,177,481692.2103880648,-788220.2579967667,0.0,-5.5,-3.0,-1.5,-2.75,435.7325475517624,0.9440654855940004,3
225,4376,2.0,0.8925147868651846,7.408490093356128,125.41872069278983,1996,659.3,-4.6,174,481744.3332497467,-788656.4335394411,-16.0,-9.300000000000068,-3.0,-1.5,-4.650000000000034,467.61885766807296,0.9445131310483044,3
226,4378,2.0,0.8929227003875179,7.406037609297877,125.41903576254404,1989,655.6,-5.2,172,481780.7245860542,-788929.1377010698,-7.0,-3.699999999999932,-2.0,-1.0,-1.849999999999966,281.4697566703216,0.9447825783878016,3
227,4381,3.0,0.8935345706710177,7.401956668855935,125.41964364680672,1981,651.9,-5.2,171,481850.40772424126,-789382.9182009398,-8.0,-3.7000000000000455,-1.0,-0.3333333333333333,-1.2333333333333485,457.9769661220662,0.9452209937846546,3
228,4383,2.0,0.893942484193351,7.398007355796718,125.42029492717792,1966,648.2,-5.5,170,481924.7216811755,-789822.0623834266,-15.0,-3.699999999999932,-1.0,-0.5,-1.849999999999966,443.27435329977567,0.9456453345613584,3
229,4385,2.0,0.8943503977156843,7.394864791451817,125.4208826660401,1958,640.8,-5.5,169,481991.44273059093,-790171.5000778972,-8.0,-7.400000000000091,-1.0,-0.5,-3.7000000000000455,352.7526051210617,0.9459830200451383,3
230,4387,2.0,0.8947583112380175,7.391672165961076,125.42143786663385,1943,638.9,-5.5,168,482054.6525886753,-790526.5043254957,-15.0,-1.8999999999999773,-1.0,-0.5,-0.9499999999999886,356.6401472366331,0.9463244270224552,3
231,4389,2.0,0.8951662247603508,7.388127736858397,125.42211160182516,1935,637.1,-5.5,168,482131.08970436425,-790920.6274039501,-8.0,-1.7999999999999543,0.0,0.0,-0.8999999999999773,396.5780678893276,0.946704066052097,3
232,4392,3.0,0.8957780950438508,7.38383882715628,125.42299794955295,1920,631.5,-5.5,168,482231.34459386027,-791397.5330623914,-15.0,-5.600000000000023,0.0,0.0,-1.8666666666666745,481.4995374686944,0.947164999300752,3
233,4394,2.0,0.896186008566184,7.38075882294335,125.42357607210042,1913,629.7,-5.5,168,482296.96645042906,-791740.0143779679,-7.0,-1.7999999999999543,0.0,0.0,-0.8999999999999773,342.1612348926197,0.94749254580348,3
234,4396,2.0,0.8965939220885172,7.376709170512749,125.42439602945537,1897,626.0,-5.5,168,482389.7797683236,-792190.3158049064,-16.0,-3.7000000000000455,0.0,0.0,-1.8500000000000227,452.3450478393955,0.9479255698381648,3
235,4398,2.0,0.8970018356108505,7.373429373042742,125.42507702147786,1882,622.3,-5.5,168,482466.79576717876,-792555.0131477335,-15.0,-3.7000000000000455,0.0,0.0,-1.8500000000000227,364.6940707905306,0.9482746867318144,3
236,4401,3.0,0.8976137058943504,7.3700069868542375,125.42574816323062,1875,616.7,-5.5,168,482542.8528121305,-792935.5656545545,-7.0,-5.599999999999909,0.0,0.0,-1.8666666666666365,379.3065077519838,0.9486377919214336,3
237,4414,13.0,0.9002651437895166,7.350323617273026,125.42990407175184,1806,596.3,-5.2,167,483012.60085268324,-795124.2595144034,-69.0,-20.40000000000009,-1.0,-0.0769230769230769,-1.5692307692307763,2227.243524239287,0.9507699031973252,3
238,4427,13.0,0.9029165816846828,7.331236914127565,125.43395151506924,1737,577.8,-3.6,168,483470.0366708255,-797246.6070020568,-69.0,-18.5,1.0,0.0769230769230769,-1.4230769230769231,2159.3163215716486,0.9528369886450254,3
239,4440,13.0,0.9055680195798492,7.312462566915741,125.43786866524337,1715,553.7,-0.7,168,483913.00704931613,-799334.2220466078,-22.0,-24.09999999999991,0.0,0.0,-1.8538461538461468,2121.8919761378834,0.954868248253286,3
240,4454,14.0,0.908423414236182,7.2947832996766016,125.44151675538376,1715,524.1,0.0,168,484325.72170865594,-801300.0695857339,0.0,-29.600000000000023,0.0,0.0,-2.114285714285716,1996.2303902318467,0.9567792136587168,3
241,4468,14.0,0.9112788088925148,7.277695865605168,125.44502698152704,1692,501.9,-7.8,168,484722.91312735627,-803200.1081882921,-23.0,-22.200000000000045,0.0,0.0,-1.585714285714289,1928.3822210578285,0.9586252288936924,3
242,4482,14.0,0.9141342035488476,7.258546041450397,125.4489944726176,1539,509.3,-10.4,168,485171.7256793734,-805329.4744216399,-153.0,7.400000000000034,0.0,0.0,0.528571428571431,2162.935523203083,0.9606957789560718,3
243,4496,14.0,0.9169895982051806,7.241710621737967,125.45255661104461,1425,513.0,-8.1,168,485574.40466546355,-807201.4902673287,-114.0,3.6999999999999886,0.0,0.0,0.2642857142857134,1901.7313726410257,0.9625162816802676,3
244,4504,8.0,0.9186212522945136,7.230848412860823,125.45474572380759,1356,513.0,-8.1,168,485822.2968381301,-808409.3144549362,-69.0,0.0,0.0,0.0,0.0,1220.5090260572915,0.9636846591066528,3
245,4511,7.0,0.92004894962268,7.221964227081484,125.45653891550995,1303,511.2,-5.9,168,486025.3477453819,-809397.1922054794,-53.0,-1.8000000000000114,0.0,0.0,-0.2571428571428588,996.273574017462,0.9646383788494284,3
246,4518,7.0,0.9214766469508464,7.214119876490674,125.45814038089345,1273,505.6,-3.3,168,486206.61793095985,-810269.4453988044,-30.0,-5.599999999999966,0.0,0.0,-0.7999999999999952,878.8489244819605,0.9654796895014968,3
247,4526,8.0,0.9231083010401796,7.203164166967232,125.46034619075495,1257,494.5,-1.0,168,486456.42066104524,-811487.6663982789,-16.0,-11.100000000000025,0.0,0.0,-1.3875000000000028,1231.3238706942116,0.9666584198380812,3
248,4535,9.0,0.9249439118906791,7.192439892184239,125.46249868890054,1250,476.0,0.0,168,486700.21733311843,-812680.1529932203,-7.0,-18.5,0.0,0.0,-2.0555555555555554,1205.1841316287105,0.967812126942224,3
249,4542,7.0,0.9263716092188456,7.18488382770592,125.46407220534438,1250,464.9,0.3,168,486878.2091877454,-813520.3501891367,0.0,-11.100000000000025,0.0,0.0,-1.585714285714289,847.5960247319417,0.9686235195995894,3
250,4549,7.0,0.927799306547012,7.17710572521922,125.46565481621973,1257,457.4,0.3,168,487057.377167121,-814385.23691921,7.0,-7.5,0.0,0.0,-1.0714285714285714,872.3692266289136,0.9694586273211268,3
251,4558,9.0,0.9296349173975116,7.166514306942993,125.46781763687709,1257,455.6,0.0,168,487302.20331068034,-815562.9505242219,0.0,-1.7999999999999543,0.0,0.0,-0.1999999999999949,1192.1627310541105,0.9705998692077528,3
252,4565,7.0,0.9310626147256782,7.158966260256358,125.46933506264196,1257,451.9,0.0,168,487474.07019252743,-816402.2561811487,0.0,-3.7000000000000455,0.0,0.0,-0.528571428571435,846.8955973138279,0.9714105913550548,3
253,4571,6.0,0.932286355292678,7.151286232586178,125.47107418953034,1257,450.0,-0.3,165,487670.25983124686,-817256.2374741301,0.0,-1.8999999999999773,-3.0,-0.5,-0.3166666666666629,867.0528051752742,0.9722406097354378,3
254,4573,2.0,0.9326942688150112,7.148885826591694,125.47180836114427,1257,448.2,-0.3,162,487752.3970608195,-817523.1508112799,0.0,-1.8000000000000114,-3.0,-1.5,-0.9000000000000057,271.7270965633871,0.9725007305530508,3
255,4576,3.0,0.9333061390985112,7.146723595682136,125.47259855778624,1250,446.3,-0.3,158,487840.45971548784,-817763.5802507516,-7.0,-1.8999999999999773,-4.0,-1.3333333333333333,-0.6333333333333258,249.47343778010637,0.9727395482323647,3
256,4578,2.0,0.9337140526208444,7.144035039900627,125.47376491279213,1250,446.3,0.0,154,487970.03422951116,-818062.5344265887,0.0,0.0,-4.0,-2.0,0.0,320.1555585087038,0.9730460289871216,3
257,4580,2.0,0.9341219661431776,7.142061602205011,125.47482556466402,1250,442.6,0.3,149,488087.48270697566,-818281.9709894886,0.0,-3.6999999999999886,-5.0,-2.5,-1.8499999999999943,244.43237517932093,0.973280020922732,3
258,4583,3.0,0.9347338364266776,7.139592665173271,125.47643862938891,1250,444.5,0.7,146,488265.6687482953,-818556.5046408247,0.0,1.8999999999999773,-3.0,-1.0,0.6333333333333258,323.92241298442315,0.9735901076383164,3
259,4585,2.0,0.9351417499490108,7.137318548158031,125.47798616023037,1257,442.6,0.3,144,488436.53977843845,-818809.3752647947,7.0,-1.8999999999999773,-2.0,-1.0,-0.9499999999999886,302.58954739963053,0.9738797726789628,3
260,4587,2.0,0.935549663471344,7.135151504911309,125.4795892379677,1257,442.6,0.0,142,488613.3914046539,-819050.3398124834,0.0,0.0,-2.0,-1.0,0.0,297.1447959080644,0.9741642255297772,3
261,4590,3.0,0.936161533754844,7.133016721697177,125.481262911959,1257,440.8,-0.7,141,488797.928279052,-819287.7172032599,0.0,-1.8000000000000114,-1.0,-0.3333333333333333,-0.6000000000000038,299.67699954654637,0.9744511024262212,3
262,4592,2.0,0.9365694472771772,7.131179315906401,125.48274919866502,1250,440.8,-1.0,140,488961.75745196827,-819492.027687587,-7.0,0.0,-1.0,-0.5,0.0,261.5635939883232,0.9747014938549248,3
263,4594,2.0,0.9369773607995106,7.1295618767098246,125.48413545707264,1250,440.8,-1.3,140,489114.4829773835,-819671.8789688231,0.0,0.0,0.0,0.0,0.0,237.31461021507752,0.9749286720466523,3
264,4597,3.0,0.9375892310830104,7.127471796532046,125.48598692297398,1242,438.9,-2.0,139,489318.4046725666,-819904.2856018856,-8.0,-1.900000000000034,-1.0,-0.3333333333333333,-0.6333333333333447,314.1253451789741,0.9752293801565696,3
265,4599,2.0,0.9379971446053436,7.125857946675476,125.4875552449959,1242,438.9,-2.3,138,489491.01375150034,-820083.7377661719,0.0,0.0,-1.0,-0.5,0.0,257.0092953635929,0.9754754118143968,3
266,4601,2.0,0.9384050581276768,7.124258081281065,125.48916853022854,1234,435.2,-2.9,138,489668.52303191734,-820261.6349270663,-8.0,-3.6999999999999886,0.0,0.0,-1.8499999999999943,262.2750669984103,0.9757264843269652,3
267,4603,2.0,0.9388129716500102,7.122639668383272,125.49083251223396,1227,435.2,-3.6,138,489851.5853389486,-820441.5944790874,-7.0,0.0,0.0,0.0,0.0,270.39783303744144,0.9759853326578826,3
268,4605,2.0,0.9392208851723436,7.1211560065181,125.4924775998721,1219,433.4,-4.2,138,490032.474710748,-820606.5703792246,-8.0,-1.8000000000000114,0.0,0.0,-0.9000000000000057,260.2779719679671,0.9762344933773368,3
