sequence_index,t_elapsed_sec,dt,t_norm,latitude,longitude,altitude_meters,speed_kmh,verticalSpeed_ms,heading,x_wrt0,y_wrt0,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep,route_progress,label
199,4046,3.0,0.8252090556801958,7.937164,125.567535,5944,833.4,-12.4,195,497540.31807092606,-729870.4960728005,-30.0,0.0,1.0,0.3333333333333333,0.0,580.9333850298206,0.8773840303083019,0
200,4048,2.0,0.825616969202529,7.932827,125.566345,5913,831.5,-12.4,195,497414.25831627415,-730352.7491357734,-31.0,-1.8999999999999773,0.0,0.0,-0.9499999999999886,499.7434175281725,0.8778624281862029,0
201,4050,2.0,0.8260248827248623,7.928638,125.565163,5890,829.7,-12.4,195,497288.9411298764,-730818.5453268716,-23.0,-1.7999999999999543,0.0,0.0,-0.8999999999999773,483.6442444892008,0.8783254145350116,0
202,4052,2.0,0.8264327962471956,7.92482,125.564072,5867,827.8,-12.4,195,497173.2279225235,-731243.0881432032,-23.0,-1.900000000000091,0.0,0.0,-0.9500000000000456,441.2184908142244,0.87874778726128,0
203,4054,2.0,0.8268407097695288,7.921003,125.562981,5845,827.8,-12.0,195,497057.5117315416,-731667.5197644547,-22.0,0.0,0.0,0.0,0.0,441.1118029041321,0.8791700578565991,0
204,4056,2.0,0.8272486232918621,7.916022,125.561562,5814,826.0,-12.0,195,496907.01739837055,-732221.3824590978,-31.0,-1.7999999999999543,0.0,0.0,-0.8999999999999773,575.4891302817571,0.8797209661207709,0
205,4058,2.0,0.8276565368141954,7.911942,125.560371,5784,827.8,-12.4,195,496780.6147236812,-732675.0583864506,-30.0,1.7999999999999543,0.0,0.0,0.8999999999999773,472.2583496668219,0.8801730529004609,0
206,4060,2.0,0.8280644503365286,7.908737,125.559486,5768,826.0,-12.7,195,496686.8354749904,-733031.4386185991,-16.0,-1.7999999999999543,0.0,0.0,-0.8999999999999773,369.4692366420268,0.880526740998312,0
207,4092,32.0,0.8345910666938609,7.846069,125.541374,5357,811.2,-13.0,196,494764.7792458774,-739999.8119066742,-411.0,-14.799999999999956,1.0,0.03125,-0.4624999999999986,7248.316635348574,0.8874654602992192,0
208,4122,30.0,0.8407097695288599,7.787677,125.524338,4976,800.1,-12.4,196,492955.9154772277,-746492.7150316705,-381.0,-11.100000000000025,0.0,0.0,-0.3700000000000008,6758.687561606526,0.893935464052065,0
209,4155,33.0,0.8474403426473588,7.724899,125.505905,4580,787.1,-12.7,196,490997.8167597191,-753473.3197785714,-396.0,-13.0,0.0,0.0,-0.3939393939393939,7270.036074017132,0.9008949750892988,0
210,4188,33.0,0.8541709157658577,7.662415,125.487518,4168,774.1,-12.0,196,489043.91167474026,-760421.2331718835,-412.0,-13.0,0.0,0.0,-0.3939393939393939,7237.315757974583,0.9078231633932862,0
211,4219,31.0,0.8604935753620232,7.604691,125.470573,3772,766.7,-13.7,196,487242.8498251486,-766839.8579832838,-396.0,-7.399999999999977,0.0,0.0,-0.2387096774193541,6684.7820070322105,0.9142224183193672,0
212,4250,31.0,0.8668162349581888,7.548539,125.454208,3376,750.1,-12.7,196,485503.30590260617,-773083.6841285572,-396.0,-16.600000000000023,0.0,0.0,-0.5354838709677426,6499.164004581069,0.9204439835443776,0
213,4263,13.0,0.8694676728533551,7.523666,125.446922,3200,740.8,-12.7,196,484728.57707812614,-775849.4393592059,-176.0,-9.300000000000068,0.0,0.0,-0.7153846153846206,2880.014440978236,0.9232009839341028,0
214,4277,14.0,0.8723230675096879,7.500549,125.440125,3033,733.4,-12.7,196,484005.6918828285,-778419.9360289644,-167.0,-7.399999999999977,0.0,0.0,-0.5285714285714269,2677.482563529864,0.9257641031900696,0
215,4290,13.0,0.8749745054048542,7.477267,125.433273,2865,724.1,-12.4,196,483276.8603426683,-781008.7798869616,-168.0,-9.299999999999956,0.0,0.0,-0.7153846153846118,2696.804835006628,0.9283457194053688,0
216,4303,13.0,0.8776259433000204,7.454037,125.42646,2705,713.0,-12.0,196,482552.1646177019,-783591.8416007865,-160.0,-11.100000000000025,0.0,0.0,-0.8538461538461556,2690.0621310931856,0.930920880917854,0
