sequence_index,t_elapsed_sec,dt,t_norm,latitude,longitude,altitude_meters,speed_kmh,verticalSpeed_ms,heading,x_wrt0,y_wrt0,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep,route_progress,label
83,971,31.0,0.1882512601783637,13.626984,121.997253,6927,770.4,6.5,139,107143.16561816512,-99713.85461418005,244.0,0.0,5.0,0.1612903225806451,0.0,6826.38718398022,0.1422897425710008,0
84,1004,33.0,0.1946490887941062,13.579376,122.039825,7010,785.2,0.0,138,111746.4677014956,-105007.62999393804,83.0,14.800000000000068,-1.0,-0.0303030303030303,0.4484848484848505,7013.793288424062,0.1490804579895306,0
85,1035,31.0,0.2006591702210159,13.532776,122.081497,7056,777.8,5.5,138,116253.3588419138,-110189.32073282074,46.0,-7.400000000000091,0.0,0.0,-0.2387096774193577,6865.975020375283,0.155728056588003,0
86,1067,32.0,0.206863125242342,13.484848,122.12426,7193,792.7,4.9,138,120879.20144510656,-115518.67853825356,137.0,14.900000000000093,0.0,0.0,0.4656250000000028,7055.398142535503,0.1625590535934976,0
87,1099,32.0,0.213067080263668,13.436605,122.167244,7376,798.2,2.9,138,125529.9175637738,-120883.0627939598,183.0,5.5,0.0,0.0,0.171875,7098.128057653878,0.1694314214637288,0
88,1130,31.0,0.2190771616905777,13.390285,122.208397,7521,807.5,4.6,138,129983.45339452976,-126033.6189103769,145.0,9.299999999999956,0.0,0.0,0.2999999999999985,6807.442138903919,0.1760223488538617,0
89,1163,33.0,0.2254749903063203,13.340149,122.252922,7681,816.7,6.2,138,134802.89060797237,-131608.49545296535,160.0,9.200000000000044,0.0,0.0,0.2787878787878801,7367.597526061984,0.1831556155556799,0
90,1193,30.0,0.2312911981388135,13.292908,122.294975,7879,816.7,4.9,138,139355.65629847505,-136861.4622382777,198.0,0.0,0.0,0.0,0.0,6949.7783488929535,0.1898843520679298,0
91,1226,33.0,0.237689026754556,13.242994,122.339272,8054,818.6,7.2,139,144152.38707685337,-142411.6534730543,175.0,1.8999999999999773,1.0,0.0303030303030303,0.0575757575757568,7334.051727763299,0.1969851399155295,0
92,1258,32.0,0.2438929817758821,13.192245,122.384285,8214,826.0,5.2,138,149027.6861301076,-148054.6925998259,160.0,7.399999999999977,-1.0,-0.03125,0.2312499999999993,7455.628837346246,0.2042036380403835,0
93,1288,30.0,0.2497091896083753,13.145004,122.426239,8329,837.1,5.2,138,153572.5791675352,-153307.65938513828,115.0,11.100000000000025,0.0,0.0,0.3700000000000008,6944.57327512037,0.21092733502933,0
94,1320,32.0,0.2559131446297014,13.093189,122.472115,8519,837.1,4.6,138,158543.42039495744,-159069.23246743856,190.0,0.0,0.0,0.0,0.0,7607.707138604692,0.2182930745145594,0
95,1351,31.0,0.2619232260566111,13.045473,122.514473,8672,840.8,4.9,139,163133.9778605664,-164375.01691586204,153.0,3.699999999999932,1.0,0.032258064516129,0.1193548387096752,7014.348127327003,0.2250843271250106,0
96,1384,33.0,0.2683210546723536,12.992543,122.561211,8801,851.9,2.9,139,168200.37106158107,-170260.57251262295,129.0,11.100000000000025,0.0,0.0,0.336363636363637,7763.907947714566,0.2326012993596511,0
97,1416,32.0,0.2745250096936797,12.939427,122.608292,8923,861.2,5.9,139,173304.988715148,-176166.8103943072,122.0,9.300000000000068,0.0,0.0,0.2906250000000021,7804.546877062267,0.2401576179783046,0
98,1447,31.0,0.2805350911205894,12.888406,122.653442,9030,870.4,3.6,138,178201.3223003321,-181840.0945829024,107.0,9.199999999999932,-1.0,-0.032258064516129,0.2967741935483849,7492.145918663516,0.2474114717369709,0
99,1480,33.0,0.2869329197363319,12.835098,122.700569,9159,876.0,5.2,139,183313.16623077035,-187767.6819199914,129.0,5.600000000000023,1.0,0.0303030303030303,0.1696969696969703,7825.359185255968,0.2549879407159693,0
100,1512,32.0,0.293136874757658,12.780533,122.748726,9395,866.7,5.2,139,188537.92060287425,-193835.04147293416,236.0,-9.299999999999956,0.0,0.0,-0.2906249999999986,8004.863485837335,0.2627382047544346,0
101,1544,32.0,0.2993408297789841,12.728267,122.794815,9540,870.4,5.9,139,193539.41432388153,-199646.76353642,145.0,3.699999999999932,0.0,0.0,0.1156249999999978,7665.524871605945,0.2701599230452561,0
102,1577,33.0,0.3057386583947266,12.674881,122.841927,9799,853.8,5.9,139,198653.0019572978,-205583.0240897675,259.0,-16.600000000000023,0.0,0.0,-0.5030303030303037,7832.983966531317,0.2777437742948234,0
103,1607,30.0,0.3115548662272198,12.625479,122.885406,9952,855.6,4.6,139,203373.29692071813,-211076.2834434644,153.0,1.8000000000000682,0.0,0.0,0.0600000000000022,7240.768920224521,0.2847542462500965,0
104,1639,32.0,0.3177588212485459,12.574318,122.930557,10058,859.3,0.3,139,208276.04633242145,-216765.13494329213,106.0,3.699999999999932,0.0,0.0,0.1156249999999978,7507.97523953193,0.2920234258686601,0
105,1671,32.0,0.323962776269872,12.521988,122.976746,10058,859.3,0.0,139,213292.5481914751,-222583.97349191297,0.0,0.0,0.0,0.0,0.0,7680.63525866516,0.2994597739516872,0
106,1703,32.0,0.3301667312911981,12.469345,123.023102,10058,863.0,0.0,138,218328.3023317902,-228437.61610064673,0.0,3.7000000000000455,-1.0,-0.03125,0.1156250000000014,7719.506593858081,0.3069337570439567,0
107,1734,31.0,0.3361768127181078,12.418625,123.067757,10058,864.9,0.0,139,223180.27884617232,-234077.43057009156,0.0,1.8999999999999773,1.0,0.032258064516129,0.0612903225806444,7437.608653682796,0.3141348081278137,0
108,1766,32.0,0.3423807677394339,12.365252,123.11467,10058,863.0,0.0,139,228278.69557502455,-240012.245587396,0.0,-1.8999999999999773,0.0,0.0,-0.0593749999999992,7821.80792992088,0.3217078388012664,0
109,1799,33.0,0.3487785963551764,12.312554,123.161026,10051,861.2,0.0,139,233317.61966901572,-245872.00392554255,-7.0,-1.7999999999999543,0.0,0.0,-0.0545454545454531,7726.121274257064,0.329188226190088,0
110,1831,32.0,0.3549825513765025,12.259067,123.207863,10058,859.3,0.0,139,238410.01592263696,-251819.49518199373,7.0,-1.900000000000091,0.0,0.0,-0.0593750000000028,7827.403116332607,0.3367666740917187,0
111,1862,31.0,0.3609926328034121,12.207161,123.24839,10051,855.6,0.3,145,242820.05071092167,-257591.1870165955,-7.0,-3.699999999999932,6.0,0.1935483870967742,-0.1193548387096752,7260.05063690071,0.3437958144971934,0
112,1893,31.0,0.3670027142303218,12.151932,123.286636,10058,855.6,0.0,145,246985.8846768213,-263732.3801028132,7.0,0.0,0.0,0.0,0.0,7415.878547079957,0.3509758266134209,0
