,precision,recall,f1-score,support
authentic,0.917357222844345,0.9747739171822941,0.9451944155994,4202.0
modified_altitude,0.9304347826086956,0.8566853482786229,0.8920383493122134,1249.0
modified_speed,0.9492635024549918,0.9287429943955164,0.9388911371914205,1249.0
modified_position,0.95483288166215,0.8496784565916399,0.8991918332624416,1244.0
accuracy,0.929380664652568,0.929380664652568,0.929380664652568,0.929380664652568
macro avg,0.9379720973925456,0.9024701791120183,0.9188289338413689,7944.0
weighted avg,0.9302983777976079,0.929380664652568,0.9286420573477083,7944.0
