aircraft_type,flight_id,timestamp,ph_time,latitude,longitude,altitude_meters,speed_kmh,verticalSpeed_ms,heading,phase,is_level
A320,3fa1e1dd,1778448790,2026-05-11 05:33:10.000 PHT,10.31423,123.982841,0,18.5,0.0,343,0,0
A320,3fa1e1dd,1778448796,2026-05-11 05:33:16.000 PHT,10.314445,123.98262,0,20.4,0.0,309,0,0
A320,3fa1e1dd,1778448801,2026-05-11 05:33:21.000 PHT,10.314475,123.982414,0,20.4,0.0,278,0,0
A320,3fa1e1dd,1778448805,2026-05-11 05:33:25.000 PHT,10.314382,123.982193,0,20.4,0.0,247,0,0
A320,3fa1e1dd,1778448811,2026-05-11 05:33:31.000 PHT,10.314182,123.981979,0,20.4,0.0,227,0,0
A320,3fa1e1dd,1778448817,2026-05-11 05:33:37.000 PHT,10.313939,123.981743,0,22.2,0.0,225,0,0
A320,3fa1e1dd,1778448823,2026-05-11 05:33:43.000 PHT,10.313713,123.981514,0,24.1,0.0,225,0,0
A320,3fa1e1dd,1778448830,2026-05-11 05:33:50.000 PHT,10.313393,123.981201,0,24.1,0.0,225,0,0
A320,3fa1e1dd,1778448838,2026-05-11 05:33:58.000 PHT,10.313015,123.98082,0,27.8,0.0,225,0,0
A320,3fa1e1dd,1778448846,2026-05-11 05:34:06.000 PHT,10.312671,123.980476,0,24.1,0.0,225,0,0
A320,3fa1e1dd,1778448852,2026-05-11 05:34:12.000 PHT,10.312443,123.980232,0,18.5,0.0,227,0,0
A320,3fa1e1dd,1778448857,2026-05-11 05:34:17.000 PHT,10.312374,123.97998,0,20.4,0.0,255,0,0
A320,3fa1e1dd,1778448863,2026-05-11 05:34:23.000 PHT,10.312427,123.979767,0,18.5,0.0,286,0,0
A320,3fa1e1dd,1778448868,2026-05-11 05:34:28.000 PHT,10.312624,123.979561,0,20.4,0.0,312,0,0
A320,3fa1e1dd,1778448873,2026-05-11 05:34:33.000 PHT,10.312834,123.979355,0,22.2,0.0,315,0,0
A320,3fa1e1dd,1778448880,2026-05-11 05:34:40.000 PHT,10.313038,123.979141,0,14.8,0.0,315,0,0
