,precision,recall,f1-score,support
authentic,0.7014925373134329,0.9842931937172775,0.8191721132897604,191.0
modified_altitude,1.0,0.7705882352941177,0.8704318936877077,170.0
modified_speed,0.8787878787878788,0.9508196721311475,0.9133858267716536,183.0
modified_position,0.9624060150375939,0.6881720430107527,0.8025078369905956,186.0
accuracy,0.8506849315068493,0.8506849315068493,0.8506849315068493,0.8506849315068493
macro avg,0.8856716077847264,0.8484682860383239,0.8513744176849294,730.0
weighted avg,0.8819325688247122,0.8506849315068493,0.8504813144448191,730.0
