,precision,recall,f1-score,support
authentic,0.9053279558480153,0.9877257989810098,0.9447336360615793,4318.0
modified_altitude,0.9422084623323014,0.8532710280373832,0.8955370279548799,1070.0
modified_speed,0.9658738366080661,0.8728971962616823,0.917034855179185,1070.0
modified_position,0.9654054054054054,0.8016157989228008,0.8759195684158901,1114.0
accuracy,0.9251188589540412,0.9251188589540412,0.9251188589540412,0.9251188589540412
macro avg,0.944703915048447,0.8788774555507191,0.9083062719028836,7572.0
weighted avg,0.9279339401531358,0.9251188589540412,0.9237435492185223,7572.0
