csv_path,status,rows,window_count,true_label,true_label_name,predicted_label,predicted_label_name,score,decision_scope,decision_reason,decision_window_count,attack_window_count,attack_window_fraction,correct_if_labeled,authentic_score_mean,authentic_score_max,modified_altitude_score_max,modified_speed_score_max,modified_position_score_max,all_authentic_score_max,all_modified_altitude_score_max,all_modified_speed_score_max,all_modified_position_score_max,error
/Users/alexbanados/Documents/SSL08-ADSB/betatesting/betatesting_data/beta_ceb_poison_par/poisalt_ceb_3ecf631a.csv,ok,345,14,1,modified_altitude,1,modified_altitude,1.0,all_windows,qualified_attack_window,14,9,0.6428571428571429,True,0.36833515763282776,0.9979190826416016,1.0,0.017393125221133232,0.1673838198184967,0.9979190826416016,1.0,0.017393125221133232,0.1673838198184967,
