csv_path,window_index,start_row,end_row_exclusive,predicted_label,predicted_label_name,prob_authentic,prob_modified_altitude,prob_modified_speed,prob_modified_position
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_poison_seq/poisspd_dvo_3f976e97.csv,0,0,128,0,authentic,0.9719359874725342,0.0027568493969738483,0.000849092029966414,0.024457983672618866
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_poison_seq/poisspd_dvo_3f976e97.csv,1,16,144,0,authentic,0.9399835467338562,0.016685377806425095,0.019465936347842216,0.023865193128585815
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_poison_seq/poisspd_dvo_3f976e97.csv,2,32,160,2,modified_speed,1.462184504061203e-17,7.566936801595148e-06,0.9999924898147583,6.0509913052397835e-12
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_poison_seq/poisspd_dvo_3f976e97.csv,3,48,176,2,modified_speed,6.8208352036778e-21,1.7971319721254986e-06,0.9999982118606567,1.7110587306832375e-13
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_poison_seq/poisspd_dvo_3f976e97.csv,4,64,192,2,modified_speed,2.319999785012138e-22,1.1908337000932079e-06,0.9999988079071045,1.4306144227702218e-14
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_poison_seq/poisspd_dvo_3f976e97.csv,5,80,208,2,modified_speed,3.620237134091804e-21,6.04626575295697e-06,0.9999939203262329,1.7854537022032185e-13
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_poison_seq/poisspd_dvo_3f976e97.csv,6,96,224,2,modified_speed,1.5050502777788322e-20,7.5348348218540195e-06,0.9999924898147583,3.708162791583869e-13
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_poison_seq/poisspd_dvo_3f976e97.csv,7,112,240,2,modified_speed,6.856653901347193e-20,1.370483460050309e-05,0.9999862909317017,1.4915981861110539e-12
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_poison_seq/poisspd_dvo_3f976e97.csv,8,128,256,2,modified_speed,3.6167716189102473e-20,6.774611392756924e-06,0.9999932050704956,4.0138443783976907e-13
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_poison_seq/poisspd_dvo_3f976e97.csv,9,144,272,2,modified_speed,9.537316530141116e-21,3.381857140993816e-06,0.9999966621398926,9.80102433131673e-14
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_poison_seq/poisspd_dvo_3f976e97.csv,10,160,288,2,modified_speed,4.217447517520373e-14,0.00043897045543417335,0.999561071395874,4.204933901075236e-10
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_poison_seq/poisspd_dvo_3f976e97.csv,11,176,304,0,authentic,0.826640784740448,0.08757973462343216,0.05411174148321152,0.03166774660348892
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_poison_seq/poisspd_dvo_3f976e97.csv,12,192,320,0,authentic,0.8350523710250854,0.10404741019010544,0.04556335136294365,0.015336860902607441
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_poison_seq/poisspd_dvo_3f976e97.csv,13,208,336,0,authentic,0.4890918433666229,0.3694920241832733,0.13447701930999756,0.006939142942428589
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_poison_seq/poisspd_dvo_3f976e97.csv,14,224,352,0,authentic,0.8176815509796143,0.12097885459661484,0.053551383316516876,0.00778818316757679
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_poison_seq/poisspd_dvo_3f976e97.csv,15,240,368,0,authentic,0.8974757194519043,0.061162352561950684,0.027917345985770226,0.013444660231471062
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_poison_seq/poisspd_dvo_3f976e97.csv,16,256,384,0,authentic,0.8978487849235535,0.06861663609743118,0.024506231769919395,0.009028244763612747
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_poison_seq/poisspd_dvo_3f976e97.csv,17,272,400,0,authentic,0.9462366104125977,0.04719415679574013,0.004190908279269934,0.00237835175357759
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_poison_seq/poisspd_dvo_3f976e97.csv,18,288,416,0,authentic,0.9215336441993713,0.06531801074743271,0.010782597586512566,0.0023657213896512985
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_poison_seq/poisspd_dvo_3f976e97.csv,19,304,432,0,authentic,0.9554524421691895,0.03249331936240196,0.011251689866185188,0.0008025430724956095
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_ready/dvoauth/auth_dvo_3f976e97.csv,0,0,128,0,authentic,0.9719359874725342,0.0027568493969738483,0.000849092029966414,0.024457983672618866
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_ready/dvoauth/auth_dvo_3f976e97.csv,1,16,144,0,authentic,0.9399835467338562,0.016685377806425095,0.019465936347842216,0.023865193128585815
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_ready/dvoauth/auth_dvo_3f976e97.csv,2,32,160,0,authentic,0.9565452933311462,0.013233063742518425,0.010862474329769611,0.019359229132533073
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_ready/dvoauth/auth_dvo_3f976e97.csv,3,48,176,0,authentic,0.896366536617279,0.0511772520840168,0.039745159447193146,0.012711016461253166
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_ready/dvoauth/auth_dvo_3f976e97.csv,4,64,192,0,authentic,0.9232349395751953,0.03853370621800423,0.030003566294908524,0.008227741345763206
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_ready/dvoauth/auth_dvo_3f976e97.csv,5,80,208,0,authentic,0.96159827709198,0.01566995307803154,0.008598331362009048,0.01413340587168932
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_ready/dvoauth/auth_dvo_3f976e97.csv,6,96,224,0,authentic,0.8503859043121338,0.04813605174422264,0.02442024089396,0.07705780118703842
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_ready/dvoauth/auth_dvo_3f976e97.csv,7,112,240,0,authentic,0.7639408111572266,0.043344296514987946,0.026329809799790382,0.16638505458831787
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_ready/dvoauth/auth_dvo_3f976e97.csv,8,128,256,0,authentic,0.7720382809638977,0.08904463797807693,0.052999306470155716,0.0859176516532898
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_ready/dvoauth/auth_dvo_3f976e97.csv,9,144,272,0,authentic,0.7770842909812927,0.10233910381793976,0.07081682235002518,0.04975986108183861
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_ready/dvoauth/auth_dvo_3f976e97.csv,10,160,288,0,authentic,0.822902262210846,0.07546612620353699,0.05321742966771126,0.04841427877545357
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_ready/dvoauth/auth_dvo_3f976e97.csv,11,176,304,0,authentic,0.826640784740448,0.08757973462343216,0.05411174148321152,0.03166774660348892
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_dvo_ready/dvoauth/auth_dvo_3f976e97.csv,12,192,320,0,authentic,0.8350523710250854,0.10404741019010544,0.04556335136294365,0.015336860902607441
