csv_path,status,rows,window_count,true_label,true_label_name,predicted_label,predicted_label_name,score,decision_scope,decision_reason,decision_window_count,attack_window_count,attack_window_fraction,correct_if_labeled,authentic_score_mean,authentic_score_max,modified_altitude_score_max,modified_speed_score_max,modified_position_score_max,all_authentic_score_max,all_modified_altitude_score_max,all_modified_speed_score_max,all_modified_position_score_max,error
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_ready/mphauth/auth_mph_3f9b2814.csv,ok,224,7,0,authentic,1,modified_altitude,0.5079829096794128,all_windows,qualified_attack_window,7,1,0.14285714285714285,False,0.8461156487464905,0.9944103360176086,0.5079829096794128,0.04393106326460838,0.2566192150115967,0.9944103360176086,0.5079829096794128,0.04393106326460838,0.2566192150115967,
