csv_path,status,rows,window_count,true_label,true_label_name,predicted_label,predicted_label_name,score,decision_scope,decision_reason,decision_window_count,attack_window_count,attack_window_fraction,correct_if_labeled,authentic_score_mean,authentic_score_max,modified_altitude_score_max,modified_speed_score_max,modified_position_score_max,all_authentic_score_max,all_modified_altitude_score_max,all_modified_speed_score_max,all_modified_position_score_max,error
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_poison_par/poispos_ilo_3f9ba395.csv,ok,330,13,3,modified_position,2,modified_speed,0.3656940758228302,all_windows,qualified_attack_window,13,1,0.07692307692307693,False,0.8703636527061462,0.9993170499801636,0.2703063488006592,0.3656940758228302,0.051037997007369995,0.9993170499801636,0.2703063488006592,0.3656940758228302,0.051037997007369995,
