csv_path,status,rows,window_count,true_label,true_label_name,predicted_label,predicted_label_name,score,decision_scope,decision_reason,decision_window_count,attack_window_count,attack_window_fraction,correct_if_labeled,authentic_score_mean,authentic_score_max,modified_altitude_score_max,modified_speed_score_max,modified_position_score_max,all_authentic_score_max,all_modified_altitude_score_max,all_modified_speed_score_max,all_modified_position_score_max,error
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_ready/mphalt/modalt_mph_3fa2a9a0.csv,ok,249,8,1,modified_altitude,1,modified_altitude,1.0,all_windows,qualified_attack_window,8,8,1.0,True,0.0018602801719680429,0.014882159419357777,1.0,0.0006665482651442289,0.0001901050709420815,0.014882159419357777,1.0,0.0006665482651442289,0.0001901050709420815,
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_ready/mphauth/auth_mph_3fa2a9a0.csv,ok,249,8,0,authentic,0,authentic,0.9912039041519165,all_windows,no_qualified_attack_window,8,0,0.0,True,0.9503809213638306,0.9912039041519165,0.05923781543970108,0.04500739648938179,0.03136302903294563,0.9912039041519165,0.05923781543970108,0.04500739648938179,0.03136302903294563,
