csv_path,window_index,start_row,end_row_exclusive,predicted_label,predicted_label_name,prob_authentic,prob_modified_altitude,prob_modified_speed,prob_modified_position
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_ready/mphalt/modalt_mph_3f9f5760.csv,0,0,128,0,authentic,0.952632486820221,0.011667056009173393,0.011324906721711159,0.024375595152378082
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_ready/mphalt/modalt_mph_3f9f5760.csv,1,16,144,0,authentic,0.9622376561164856,0.009228697046637535,0.007647017948329449,0.020886650308966637
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_ready/mphalt/modalt_mph_3f9f5760.csv,2,32,160,0,authentic,0.9716522693634033,0.008146191947162151,0.005305273458361626,0.014896251261234283
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_ready/mphalt/modalt_mph_3f9f5760.csv,3,48,176,0,authentic,0.9744065999984741,0.014496865682303905,0.00343300006352365,0.007663486059755087
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_ready/mphalt/modalt_mph_3f9f5760.csv,4,64,192,0,authentic,0.8401362895965576,0.14557094871997833,0.002184460870921612,0.012108361348509789
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_ready/mphalt/modalt_mph_3f9f5760.csv,5,80,208,0,authentic,0.6039752960205078,0.36119455099105835,0.008542272262275219,0.026287902146577835
