csv_path,status,rows,window_count,true_label,true_label_name,predicted_label,predicted_label_name,score,decision_scope,decision_reason,decision_window_count,attack_window_count,attack_window_fraction,correct_if_labeled,authentic_score_mean,authentic_score_max,modified_altitude_score_max,modified_speed_score_max,modified_position_score_max,all_authentic_score_max,all_modified_altitude_score_max,all_modified_speed_score_max,all_modified_position_score_max,error
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_poison_par/poisalt_mph_3fa2a9a0.csv,ok,249,8,1,modified_altitude,1,modified_altitude,1.0,all_windows,qualified_attack_window,8,7,0.875,True,0.10180439800024033,0.8144350051879883,1.0,0.006514125037938356,0.004792997147887945,0.8144350051879883,1.0,0.006514125037938356,0.004792997147887945,
