csv_path,window_index,start_row,end_row_exclusive,predicted_label,predicted_label_name,prob_authentic,prob_modified_altitude,prob_modified_speed,prob_modified_position
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_poison_par/poisalt_mph_3f9b3fed.csv,0,0,128,0,authentic,0.9906185865402222,0.003244286635890603,0.0030630608089268208,0.0030740625225007534
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_poison_par/poisalt_mph_3f9b3fed.csv,1,16,144,0,authentic,0.9528202414512634,0.014365150593221188,0.015431823208928108,0.017382927238941193
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_poison_par/poisalt_mph_3f9b3fed.csv,2,32,160,0,authentic,0.9475357532501221,0.013561675325036049,0.015363632701337337,0.023538902401924133
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_poison_par/poisalt_mph_3f9b3fed.csv,3,48,176,0,authentic,0.9714267253875732,0.00977811124175787,0.00694389408454299,0.011851278133690357
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_poison_par/poisalt_mph_3f9b3fed.csv,4,64,192,0,authentic,0.9737452864646912,0.008453424088656902,0.00741579057648778,0.010385610163211823
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_poison_par/poisalt_mph_3f9b3fed.csv,5,80,208,0,authentic,0.9866209030151367,0.004065648652613163,0.00417924951761961,0.00513418298214674
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_poison_par/poisalt_mph_3f9b3fed.csv,6,96,224,0,authentic,0.9717835783958435,0.008885002695024014,0.008897237479686737,0.010434110648930073
