csv_path,status,rows,window_count,true_label,true_label_name,predicted_label,predicted_label_name,score,decision_scope,decision_reason,decision_window_count,attack_window_count,attack_window_fraction,correct_if_labeled,authentic_score_mean,authentic_score_max,modified_altitude_score_max,modified_speed_score_max,modified_position_score_max,all_authentic_score_max,all_modified_altitude_score_max,all_modified_speed_score_max,all_modified_position_score_max,error
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_ready/mphalt/modalt_mph_3f9f5760.csv,ok,210,6,1,modified_altitude,0,authentic,0.9744065999984741,all_windows,no_qualified_attack_window,6,0,0.0,False,0.8841733932495117,0.9744065999984741,0.36119455099105835,0.011324906721711159,0.026287902146577835,0.9744065999984741,0.36119455099105835,0.011324906721711159,0.026287902146577835,
