csv_path,status,rows,window_count,true_label,true_label_name,predicted_label,predicted_label_name,score,decision_scope,decision_reason,decision_window_count,attack_window_count,attack_window_fraction,correct_if_labeled,authentic_score_mean,authentic_score_max,modified_altitude_score_max,modified_speed_score_max,modified_position_score_max,all_authentic_score_max,all_modified_altitude_score_max,all_modified_speed_score_max,all_modified_position_score_max,error
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ceb_poison_seq/poispos_ceb_3f4dcb98.csv,ok,305,12,3,modified_position,0,authentic,0.9868953227996826,all_windows,no_qualified_attack_window,12,0,0.0,False,0.8624775409698486,0.9868953227996826,0.11962778121232986,0.08207444846630096,0.060795340687036514,0.9868953227996826,0.11962778121232986,0.08207444846630096,0.060795340687036514,
