csv_path,status,rows,window_count,true_label,true_label_name,predicted_label,predicted_label_name,score,decision_scope,decision_reason,decision_window_count,attack_window_count,attack_window_fraction,correct_if_labeled,authentic_score_mean,authentic_score_max,modified_altitude_score_max,modified_speed_score_max,modified_position_score_max,all_authentic_score_max,all_modified_altitude_score_max,all_modified_speed_score_max,all_modified_position_score_max,error
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/ilopos/modpos_ilo_3f9ba395.csv,ok,330,13,3,modified_position,0,authentic,0.9993170499801636,all_windows,no_qualified_attack_window,13,0,0.0,False,0.8573402762413025,0.9993170499801636,0.28655803203582764,0.3455371856689453,0.05655047670006752,0.9993170499801636,0.28655803203582764,0.3455371856689453,0.05655047670006752,
