csv_path,status,rows,window_count,true_label,true_label_name,predicted_label,predicted_label_name,score,decision_scope,decision_reason,decision_window_count,attack_window_count,attack_window_fraction,correct_if_labeled,authentic_score_mean,authentic_score_max,modified_altitude_score_max,modified_speed_score_max,modified_position_score_max,all_authentic_score_max,all_modified_altitude_score_max,all_modified_speed_score_max,all_modified_position_score_max,error
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/ilopos/modpos_ilo_3f9ba395.csv,ok,330,13,3,modified_position,3,modified_position,0.8479232788085938,all_windows,qualified_attack_window,13,3,0.23076923076923078,True,0.6415042877197266,0.988644003868103,0.13808494806289673,0.14125317335128784,0.8479232788085938,0.988644003868103,0.13808494806289673,0.14125317335128784,0.8479232788085938,
