csv_path,window_index,start_row,end_row_exclusive,predicted_label,predicted_label_name,prob_authentic,prob_modified_altitude,prob_modified_speed,prob_modified_position
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_ready/mphauth/auth_mph_3f9b2814.csv,0,0,128,0,authentic,0.9869672656059265,0.006204812787473202,0.0027299849316477776,0.004097961820662022
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_ready/mphauth/auth_mph_3f9b2814.csv,1,16,144,0,authentic,0.9826710820198059,0.0077340626157820225,0.0037627837155014277,0.0058320919051766396
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_ready/mphauth/auth_mph_3f9b2814.csv,2,32,160,0,authentic,0.9730738401412964,0.010968774557113647,0.005105006042867899,0.010852327570319176
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_ready/mphauth/auth_mph_3f9b2814.csv,3,48,176,0,authentic,0.9775676131248474,0.0089408652856946,0.004472306929528713,0.00901932455599308
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_ready/mphauth/auth_mph_3f9b2814.csv,4,64,192,0,authentic,0.9863411784172058,0.003946593031287193,0.0025633673649281263,0.007148783188313246
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_ready/mphauth/auth_mph_3f9b2814.csv,5,80,208,0,authentic,0.9597623348236084,0.011901294812560081,0.005261546466499567,0.023074733093380928
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_mph_ready/mphauth/auth_mph_3f9b2814.csv,6,96,224,0,authentic,0.9294165372848511,0.043345674872398376,0.010725528933107853,0.01651226356625557
