,precision,recall,f1-score,support
authentic,0.9435483870967742,0.9140625,0.9285714285714286,128.0
modified_altitude,0.8582677165354331,0.9732142857142857,0.9121338912133892,112.0
modified_speed,0.9396551724137931,0.9008264462809917,0.919831223628692,121.0
modified_position,0.9642857142857143,0.9152542372881356,0.9391304347826087,118.0
accuracy,0.9248434237995825,0.9248434237995825,0.9248434237995825,0.9248434237995825
macro avg,0.9264392475829287,0.9258393673208531,0.9249167445490296,479.0
weighted avg,0.9277331272403734,0.9248434237995825,0.9251213111408393,479.0
