bin_id,var_x,var_y,cov_xy
339,129179766.02974622,68136684.60332103,26226381.96421704
340,111387652.86030109,85316324.18577804,26072369.481995497
341,92503132.23858012,32055514.560071994,16645539.364636622
342,130632337.86036554,81271910.40299125,54737114.18305059
343,115537073.93878093,106221296.60418636,15132662.794797791
344,94048714.1978933,58658358.887558796,20870708.54621226
345,137328109.72795552,92367425.3160781,62849456.64542142
346,146497654.67387688,93158627.86418346,42378511.70563144
347,112055909.015341,80641273.23821452,36775082.90761854
348,72203813.38006516,41644772.27988513,31329779.04991371
349,99077068.89934659,66022761.85687297,50170063.68544869
350,69999167.40796061,58455991.59164655,43165591.38771977
351,94887745.11707447,42655840.692577325,32194368.462780945
352,78654934.45349897,71883570.82662436,43529567.104319
353,68964278.32408287,74370063.53920227,40734266.17439245
354,87808669.79366621,52380157.3327736,41675911.33220006
355,100695526.04103604,61536518.1994599,34114029.05996101
356,77178729.41002388,73112582.90259193,43468039.43222729
357,84676235.54930544,50311482.29436006,41555714.801586114
358,85944825.53662889,81825628.4274987,40926820.66618998
359,85125039.61828573,67524859.16610439,27681785.062288273
360,45438955.32585828,53883224.15261033,26015869.85050806
361,131783538.98807347,68566825.88339269,43656012.446659006
362,91250060.3933148,128369608.94008219,63753672.556141295
363,85732367.13845089,68982297.16507782,26716641.51564099
364,98042449.47444555,111262635.47981799,61809371.405925035
365,146662798.29137456,83458385.9067063,39031963.796401694
366,112451692.2852138,97175924.51994997,50823719.60282132
367,80136077.62364972,83986801.59611146,44814045.9389197
368,83797549.43596396,68537324.38459288,37394579.417097114
369,82116545.50178827,87945507.60103509,48889778.57532247
370,78373938.2231589,85352001.8560219,48735930.19914636
371,75975031.29156011,89015222.37631764,52932169.06560371
372,66737197.403763354,62617918.26083277,26206633.12064857
373,81889551.937674,79785344.45710938,50461343.142220564
374,69439703.24705762,80481760.66463506,43900191.6839716
375,69651536.65622751,71030370.19313537,40000094.2032903
376,106634555.67296742,82408740.55184019,32796198.28228161
377,90207177.8244519,112708167.8621309,61409591.03537562
378,71298333.11199057,108572187.09382065,74586976.82681882
379,102626552.77696022,76160753.53462285,53849059.95328896
380,78103224.53873707,64718783.83733548,31081224.725026306
381,48728108.58819448,73056734.9099252,27251149.01430585
382,113671329.98169225,85110317.65413892,62542625.23739445
383,83056082.90367912,117578826.32200237,40914901.61146095
384,50533887.22015651,92563268.0316596,42430987.34562105
385,107498283.42987853,150285948.71849155,85342835.8274134
386,91074762.73879358,72805562.64432792,56073782.847775854
387,92747040.9581225,64982517.777350605,41240667.693080306
388,97295446.88188936,75825867.00393316,49859841.92711011
