bin_id,var_x,var_y,cov_xy
317,189055344.96153697,102804182.34275404,-83264834.26778041
318,165353136.50383943,115552233.20862442,-79861958.74290729
319,133881035.64644971,83690235.82377803,-59043631.966628425
320,131839114.02818331,83333181.42117573,-86707439.70218867
321,159198178.82480186,95181258.65514746,-71154538.304654
322,146305275.9921902,87129089.53445943,-59862833.824899256
323,146445212.31377575,67284698.36065651,-58850659.06315413
324,168541908.02552003,108724806.00845733,-89055683.10765551
325,193110179.06987497,94263476.01698689,-78286136.12079917
326,139310251.47551647,80817460.89181907,-76944861.88946281
327,162839567.14464742,103344739.97479673,-86377943.17375666
328,143683229.5483795,117008098.0128828,-68457476.67805196
329,183476910.09798244,93067902.91199178,-54389254.83445293
330,148874274.93487057,109066395.72488748,-85815198.90021025
331,201575721.4443136,98740602.0639064,-90500644.43172145
332,147252469.8641307,97592154.34135683,-62763366.362345025
333,175535203.22787654,138411752.6141732,-89836804.7120797
334,132464883.16327606,86627105.92792298,-59756449.86360191
335,137384210.35302132,59510075.76302072,-72686892.91426131
336,164514785.6772587,84760208.34057152,-56013113.72408292
337,119351367.31917688,95690452.59152322,-69488691.16451941
338,145014402.86849558,114353738.83688395,-90513715.61530608
339,139534806.2479743,82347662.86989653,-52426219.794285476
340,113153445.01385224,79242439.89061865,-73713838.7270961
341,83873329.35762376,79753928.9954701,-51564452.42200584
342,134346929.89892328,95188868.87930986,-75162650.26499127
343,122337537.6228823,84385014.81909502,-79581622.63223733
344,139485031.45957285,89110164.69001018,-80742267.04112837
345,121688899.18597586,73096677.38350135,-67070533.116319835
346,147313076.3045056,103248755.83545344,-74123610.27585487
347,133886266.2418229,96817755.11082897,-83910910.57364038
348,159790040.650529,127089275.1444713,-109361226.50729655
349,129412947.44072345,101669021.87133786,-74767756.62221363
350,123662214.50891842,71408872.20296802,-54644240.20496471
351,133095114.38262497,78703873.36870255,-81437504.60364121
352,113485066.47172292,78432042.93326186,-68307577.82647502
353,153645651.02624837,111550535.78829163,-93612611.88279091
354,135626297.50551674,104131394.20294622,-94915764.2844707
355,137905770.60615936,70612451.1859951,-82416350.47359389
356,111467249.65937074,74255732.2445194,-77427186.82595283
357,124538546.46951526,98194524.75001761,-94570841.13607395
358,123133398.13928503,75965907.7297503,-76958264.3094353
359,138088169.02410153,113808597.4893323,-110753493.03633404
360,126260690.12139794,81849972.85807586,-69541330.83407402
361,107375656.46774064,90017796.01356043,-77213600.9729787
362,98691049.38555819,85571300.02954055,-73632097.04185441
363,113190378.8268275,83338874.03806667,-85857171.00213438
364,151255173.2156236,125325820.38484992,-120941056.02449776
365,112871908.47586858,70597107.9701782,-77733669.2528393
366,107258784.65483455,87234633.85840763,-85409933.87767264
367,113575266.1382974,104940985.8797628,-92092494.7675668
368,88491710.0878097,72766028.00035547,-63544850.900485545
369,105093378.46884352,84257722.15423305,-81642216.26307812
370,100358790.54116313,54769267.30235624,-59054330.62933906
371,61687384.672024176,59897202.06128688,-29381383.49077116
372,97866445.716517,58493092.25837287,-54564935.08273299
373,100790291.3053385,70091956.1335661,-72917479.87730163
374,120347938.61775489,84135220.7219061,-85922390.56516229
375,83901869.7851461,66695373.86998484,-60093997.20465351
376,89670546.09720421,71721965.05728069,-68648440.14264607
377,78908087.1080424,71937133.49872844,-61421760.74157209
378,80533897.56156704,61375146.459823936,-61302410.94497892
379,101733326.2869763,80777926.56731457,-79085892.94269267
380,95588107.34402035,71671564.88703212,-60309764.45531912
381,69796019.0192414,62461864.79303506,-47988198.72629615
382,71644269.38318251,65851113.479868166,-59515310.3165964
383,91053247.31554694,82798565.20097202,-70511669.33413321
384,87516274.94664197,64386110.80965858,-57318601.61453219
385,104028221.88277099,81761610.84742619,-75211974.02117907
386,87872394.21870498,52725966.422059245,-57923548.20385305
387,106175910.85971077,92692316.06010114,-74844483.03278998
388,76213703.67516057,77003978.77522536,-62005977.32655655
389,94868046.97382908,60136158.713258274,-42803024.1068358
390,102149597.49101001,69715181.1889725,-54326399.44479805
391,130358256.57566385,73049744.3087731,-56261117.91368486
392,79325956.7656916,47886612.67821381,-34815163.36910379
393,140634533.0451754,70667398.33152282,-59716499.015907764
394,102216708.74097332,91268110.12290965,-73297505.97704114
395,114316770.04841663,85772233.93915904,-84246575.31908426
396,83152389.50086993,81059198.74885125,-68002855.41864656
397,101420989.6843983,105849660.66415434,-80481333.72271492
398,96708489.77403387,86406109.54128724,-68301535.41102068
399,82908191.96057303,78500713.379201,-71687792.77067953
400,93058501.21540934,87493180.64165588,-79842339.92532247
401,95652565.53236446,72182844.28291467,-47515923.880593896
402,55770046.35113005,65659258.401131265,-56789355.01337857
403,90474950.21117981,84045482.36409234,-76177641.97306551
404,81551092.80904359,73148176.79996388,-63168600.82555701
405,79560688.07811998,94897057.16600867,-78526322.78770271
406,93807811.95946556,69215627.50007108,-66488112.0603581
407,77334811.02910686,98608897.00770366,-71383035.85894175
408,62802303.937576056,72029787.24326603,-61272242.92066173
409,63632193.02770093,58605176.68378646,-43247592.072136946
410,74364927.14606877,74388369.77094713,-48055083.30256216
411,71054405.91397342,62390030.4181315,-46349886.01571881
412,154462461.0780191,71263480.69120938,-56479990.72647451
413,105466565.4032541,113607249.53206874,-97462012.77866921
414,71455201.18498,87032014.14778903,-64817942.10775078
415,72983064.32419044,64688554.71115721,-55773795.083460405
416,84242273.72776577,70983128.12650219,-69355079.37429743
417,73524634.23216388,81345964.36946268,-56508073.886796266
418,100135467.54982853,112597829.61736603,-89931804.53225993
419,91776763.56502746,87566186.65889256,-79997985.55155599
420,65182940.20372747,76939966.67109056,-60002380.71886743
421,67999415.8093044,91555360.1887814,-65061854.81441928
422,105634795.67355072,88210316.2510585,-66399293.96428938
423,74249155.11759612,76680432.01285121,-62847425.751254514
424,75364648.44588065,82386538.33439666,-69527540.87785444
425,83733610.30492504,93454248.6429799,-81655311.64485808
426,84684214.0784032,77352232.76694568,-68169291.22439551
427,69678583.3524111,84708746.79182145,-61947847.27093674
428,70347608.55161296,81412239.05173732,-63993621.29218109
429,88046649.02536544,114027179.17926133,-93242059.5129906
430,61814774.48494495,65758505.49680723,-49245041.427342705
431,108685678.55142747,111803282.74474101,-70701147.99495475
432,99306518.23968214,78168760.7658837,-50157920.88476556
433,114919344.9467835,90357402.38142636,-68140295.16653149
434,69748097.77839771,70603341.84557143,-54808631.50654342
435,60838900.43112078,76871293.12939212,-60836859.08202468
436,53458318.77113911,63605617.43558675,-44420702.35768879
437,72732970.03809594,93095912.22992349,-67677955.55129148
438,73795034.1775096,75406675.99273606,-61286924.33246779
439,74572062.07925417,68404933.07635884,-61506145.90801558
440,63730931.14142402,74086387.15349008,-53799061.23918294
441,67856747.15147412,84688578.21823014,-65116047.05708084
442,82396832.49935853,84123463.92838068,-63728204.354076624
443,58039868.754205175,90579744.189392,-53730194.49050744
444,71040131.91627686,79935671.81362237,-65559652.104773454
445,71019586.20892231,91585455.16588919,-75296352.4159423
446,70674683.88763261,105208293.26660635,-74528811.2239215
447,85856904.0267224,112338197.36940475,-87593596.84962091
448,64657083.23477458,79425714.70898741,-63108827.75080772
449,76649593.2737726,100237423.87630437,-82353850.5466168
450,91254463.18761024,105853122.75880076,-78016415.81763312
451,59325993.60322783,73391054.32752801,-57363230.37386259
452,94068945.89679669,69694561.86584106,-61032067.957700565
453,89893838.84482126,86346589.09559406,-53824460.85012829
454,70777876.7505542,94294682.44487615,-66206830.58349376
455,81741000.1006991,107616986.9241514,-78161434.84359898
456,71368345.50189699,98887077.85470097,-71853340.30818857
457,60898076.65842699,84864545.73955728,-65043125.92187532
458,71496339.38652599,88268792.61371157,-75311571.586541
459,70240150.1760405,100601857.48530549,-66626159.00629407
460,83895628.50833993,115885189.95204775,-74198298.15276542
461,82079305.78297673,101645897.61580546,-87328954.04947004
462,71038902.0799986,92769477.69506367,-78010276.7048016
463,79628608.47892259,109641751.49108727,-84956776.19834097
464,109188608.602202,160849027.89812437,-108350225.15812078
465,81677011.02235727,114217248.58144176,-89496386.08294706
466,100039819.09900257,158567261.9346686,-117082064.7439581
467,80666255.09311794,135108082.28322706,-92172861.22060822
468,100919031.64358234,124096781.30175473,-97561161.87714095
469,90425152.46778679,124864118.0582489,-100804052.44275486
470,91107972.66066888,105240463.08880946,-79013567.28991784
471,114888255.62090552,127790158.07047914,-97747547.24822783
472,93699262.52732123,140179300.3974255,-98522827.46927835
473,114520952.91641958,117652318.71780719,-89596997.37593254
474,140345964.22097886,130413341.67266212,-96357615.27105707
475,117997936.79394904,115060158.10814176,-80649786.81804624
476,110646808.9087621,134272214.41149774,-104202403.30292329
477,118956914.83234228,129553607.5236878,-100702775.39612742
478,126729121.87690732,121916112.906811,-82733993.35534443
479,85706518.94842936,108653955.37843274,-82429764.77148223
480,145066423.05535424,141097962.4501649,-115911128.54222412
481,150889331.15136623,179542482.94587907,-127106833.70779523
482,144072784.71575907,166198752.22272477,-113854201.46872015
483,84619904.9739133,122051821.77000545,-85778092.30866332
484,151741943.54990193,145319143.9562767,-123458450.6048972
485,151535048.12157854,153028647.0114154,-106835480.55951051
486,136514507.69467333,138390123.87307966,-109878771.66857825
