bin_id,feature,mean,std,median,iqr,min,max,p05,p95
795,delta_heading,-0.15789473684210525,0.593947663063032,0.0,0.0,-3.0,1.0,-1.0,0.0
795,turn_rate,-0.03324844368986983,0.10925561274659752,0.0,0.0,-0.5,0.032258064516129,-0.3333333333333333,0.0
795,acceleration,0.026063162396460126,0.36623012147760015,0.0867057673509272,0.17367424242424312,-1.9656249999999993,0.40625,-0.2479032258064538,0.3139545454545442
795,distance_per_timestep,6762.770131395838,1882.7521591260852,7221.337634623422,720.2142028947637,525.9384406634887,8021.174854209977,605.5738091248858,7889.636555720384
795,route_progress,0.3977320028779973,0.0001440601699748763,0.39770725397531237,0.0002035073145175148,0.3975094262324936,0.3979759457530955,0.3975239776446664,0.3979730001251801
796,x_wrt0,24467.43176540631,12724.177098347302,21823.814395729423,7229.97884665884,10925.603689352276,65683.02587430985,12701.121161022662,47987.36645682746
796,y_wrt0,-180390.55551697785,7353.524084565191,-179379.12506717365,5495.594450381614,-195086.09732064165,-166293.79922037182,-194018.51335531956,-170104.3434248946
796,altitude_meters,8923.380952380952,618.4590913060035,8839.0,1037.0,7567.0,9716.0,8077.0,9685.0
796,speed_kmh,835.2571428571428,42.47867195933238,846.4,61.10000000000002,764.9,892.7,764.9,885.3
796,delta_altitude,81.14285714285714,82.13542823549757,76.0,152.0,0.0,251.0,0.0,213.0
796,delta_speed,3.361904761904763,7.4250573190027245,1.8999999999999773,5.600000000000023,-9.299999999999956,22.199999999999932,-7.399999999999977,14.799999999999956
796,delta_heading,0.0,0.31622776601683794,0.0,0.0,-1.0,1.0,0.0,0.0
796,turn_rate,0.0,0.15811388300841897,0.0,0.0,-0.5,0.5,0.0,0.0
796,acceleration,0.14906943862588976,0.2984540871766821,0.061290322580648,0.2466666666666659,-0.2906249999999986,0.9499999999999886,-0.2387096774193541,0.7161290322580623
796,distance_per_timestep,6347.418433782184,2502.291862658546,7316.157491649613,801.679713566291,405.0062512815136,7833.532765669697,436.837056344364,7792.71159963228
796,route_progress,0.39829010354960515,0.0001365507725113965,0.3982977868955537,0.0002038156157310178,0.3980488996834533,0.398470709292048,0.3980640938801844,0.3984600565040617
797,x_wrt0,21494.498037585312,11220.374679503899,22487.94235722421,7372.761491062556,-20978.087085019302,41315.14719599776,7434.704891843314,38744.02869593933
797,y_wrt0,-183347.01031022702,10767.841181816842,-181318.92324184772,9164.8097079281,-218890.072926555,-167890.44937744507,-201278.651414419,-168485.38197497235
797,altitude_meters,8796.3125,765.0009672142315,8839.0,995.75,7010.0,10317.0,7666.45,10099.85
797,speed_kmh,834.903125,36.06369351466035,842.65,54.65000000000009,768.6,887.1,774.4699999999999,881.6
797,delta_altitude,97.40625,84.54045009114219,110.5,150.5,-7.0,259.0,0.0,224.6
797,delta_speed,2.549999999999997,7.340739173469062,1.8999999999999773,7.950000000000102,-9.300000000000068,25.899999999999977,-7.20999999999998,12.944999999999986
797,delta_heading,-0.0625,0.4353345024601864,0.0,0.0,-2.0,1.0,-0.44999999999999996,0.0
797,turn_rate,-0.035416666666666666,0.14540451546729768,0.0,0.0,-0.6666666666666666,0.0333333333333333,-0.22499999999999998,0.0
797,acceleration,0.09130800189393941,0.3038649604696773,0.09134408602150385,0.31228158602150646,-0.5999999999999849,0.9499999999999886,-0.30000000000000016,0.5876562499999993
797,distance_per_timestep,6832.195377137383,1708.4213323719016,7258.703232693084,748.4172294639902,468.6959365194245,7878.322734719301,3851.369189171038,7737.351973076091
797,route_progress,0.3987516525672955,0.00014053031054961137,0.3987485092287488,0.00022846394835057682,0.3985026724699232,0.3989976785180683,0.3985280393176102,0.39896631221916956
798,x_wrt0,20800.067843712684,10188.790421792288,21905.56606011558,5930.07965274627,-7473.8668719553,65896.18979414432,9768.755233333366,28550.861028303992
798,y_wrt0,-180490.28548285758,8799.111313912961,-181097.08905678176,10351.81718942101,-202578.6442169375,-162593.56053544045,-194559.8110058962,-167116.35370689133
798,altitude_meters,8863.837837837838,534.7898607819665,8839.0,503.0,7986.0,10340.0,8108.0,9631.399999999996
798,speed_kmh,832.2351351351351,41.12515596874319,839.0,48.10000000000002,716.7,896.4,764.52,878.5999999999999
798,delta_altitude,90.89189189189189,97.45619636641996,91.0,175.0,0.0,297.0,0.0,284.99999999999994
798,delta_speed,-0.21621621621620715,8.608281332966966,0.0,9.300000000000068,-20.399999999999977,12.899999999999975,-20.399999999999977,9.660000000000052
798,delta_heading,0.08108108108108109,0.2767247306920301,0.0,0.0,0.0,1.0,0.0,1.0
798,turn_rate,0.01525900900900901,0.08223825337285451,0.0,0.0,0.0,0.5,0.0,0.03166666666666665
798,acceleration,-0.029606020976988136,0.31520233271996195,0.0,0.2967741935483885,-0.9499999999999886,0.4299999999999992,-0.6416129032258058,0.3173750000000018
798,distance_per_timestep,6972.168195044658,1610.8656971432185,7334.430789987969,518.8964163153469,435.6636859452575,7984.864474500363,5394.455394880978,7846.670623538377
798,route_progress,0.3992354256985806,0.0001542545237954399,0.3992294071508283,0.00022227491767101704,0.399004856878371,0.3994908781180222,0.3990227543045732,0.39948233444433634
799,x_wrt0,21536.72453583725,9266.324592278259,22684.999959998622,5793.391537560252,-20819.203314214024,37922.29053537274,5867.963370544996,31329.788060601695
799,y_wrt0,-185583.13013621388,9137.871586122572,-183245.10001919308,14295.044923432462,-209075.32797466175,-172449.0028866988,-199241.36851290427,-174083.37597474127
799,altitude_meters,8867.404761904761,524.1737777160013,8839.0,523.5,7597.0,10058.0,8066.55,9825.199999999999
799,speed_kmh,832.5238095238095,43.479194965979566,846.4,57.89999999999998,724.1,894.5,738.3050000000001,885.1149999999999
799,delta_altitude,69.23809523809524,76.79361302322897,11.5,135.75,-8.0,206.0,-7.0,189.64999999999998
799,delta_speed,2.473809523809526,6.937985211291686,1.849999999999966,9.200000000000017,-9.299999999999956,24.100000000000023,-7.399999999999977,12.80999999999997
799,delta_heading,-0.19047619047619047,0.8621610748180841,0.0,0.0,-5.0,1.0,-1.0,0.0
799,turn_rate,-0.03970508658008658,0.17203657226819424,0.0,0.0,-1.0,0.0303030303030303,-0.15989583333333324,0.0
799,acceleration,0.07846579271982505,0.2204793793474016,0.056060606060605,0.2884232954545448,-0.2906249999999986,0.7774193548387104,-0.2387096774193541,0.4014687499999992
799,distance_per_timestep,7029.607326976836,1528.2984636134956,7398.834713492492,725.9119765149126,536.2684912338356,8140.774663758411,6295.204614518085,8038.737043270901
799,route_progress,0.39975209855083027,0.0001519061387084956,0.3997506253196099,0.00028339180444530987,0.3995075366645259,0.3999915181260345,0.39952767997879185,0.3999691477952629
800,x_wrt0,22507.864245446446,11252.349483576092,22403.98883004101,6277.1641361161965,-16780.612262875966,66167.98411149501,13454.647474272197,39162.96917287904
800,y_wrt0,-182820.94923679807,9308.75492634561,-183661.5811922079,7968.573034775618,-196240.6358387064,-147202.27111475557,-194510.77397551324,-168396.59826316012
800,altitude_meters,8937.02564102564,649.320636356893,8839.0,918.5,7757.0,10104.0,7850.7,9948.2
800,speed_kmh,829.7,46.37464711172304,846.4,37.950000000000045,729.7,889.0,745.47,878.18
800,delta_altitude,99.02564102564102,84.11379734730528,129.0,152.0,-7.0,359.0,0.0,183.70000000000002
800,delta_speed,1.0512820512820542,7.55634525258397,1.8000000000000682,8.300000000000011,-31.5,11.100000000000025,-9.390000000000029,9.210000000000047
800,delta_heading,-0.1794871794871795,1.1441336614913584,0.0,0.0,-7.0,1.0,-0.09999999999999987,0.0
800,turn_rate,-0.005608974358974359,0.11993689122979526,0.0,0.0,-0.5,0.5,-0.02187499999999997,0.0
800,acceleration,-0.008443657596883853,0.3843407963857369,0.0562499999999985,0.2586937927663737,-1.8500000000000227,0.358064516129033,-0.4106249999999973,0.3070000000000016
800,distance_per_timestep,6958.221382353904,1582.4189064331931,7350.421382675882,600.9350256623366,406.59092667564846,8293.12258855736,5698.342393624594,7800.025670889277
800,route_progress,0.4002329616492574,0.00013766089435818818,0.4002053602599395,0.00020835728014756416,0.4000039940818066,0.4004794004541145,0.4000404699595608,0.40044374546308936
801,x_wrt0,23351.17885096292,12270.806558387698,23789.121991960757,6778.072960142079,-20665.918136467317,47223.7299007859,5400.455105309682,40816.08989401556
801,y_wrt0,-185456.75904552997,8305.119098260322,-186195.55027810956,11691.662308695057,-205267.45245206455,-166849.88581661976,-197876.66573344416,-175242.74591904227
801,altitude_meters,8981.9,570.5294788237471,8854.0,562.25,7620.0,10104.0,8078.75,9992.5
