bin_id,route_progress_center,route_progress_bin_center,latitude,longitude,verticalSpeed_ms,x_wrt0,y_wrt0,altitude_meters,speed_kmh,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep
66,0.03325,0.03325,14.519771500000001,121.1332205,13.0,14346.86275293841,2141.0612698968316,1844.0,496.3,30.0,1.8000000000000114,0.0,0.0,0.6333333333333258,301.4715530997818
67,0.03375,0.03375,14.5176775,121.1296655,13.0,13846.363837047553,1986.5001083720365,1867.0,498.2,30.0,1.8000000000000114,0.0,0.0,0.6000000000000038,301.36895526066917
68,0.03425,0.03425,14.513824,121.131844,13.0,14159.742083462492,1603.989032368669,1897.0,500.0,30.0,1.7999999999999543,0.0,0.0,0.4749999999999943,298.731967169842
69,0.03475,0.03475,14.512573,121.131752,13.0,14149.935309551076,1400.3908404609772,1935.0,500.0,30.0,1.8000000000000114,0.0,0.0,0.6333333333333447,304.85326717320135
70,0.03525,0.03525,14.51088,121.12986,13.0,13983.371521221708,1181.8925078021382,1958.0,501.9,30.0,1.8000000000000114,0.0,0.0,0.5999999999999849,311.516957204083
71,0.03575,0.03575,14.506943,121.1324155,13.0,14225.389959487471,859.7603603655955,1989.0,501.9,30.0,1.7999999999999543,0.0,0.0,0.4750000000000014,301.9320536826931
72,0.03625,0.03625,14.506304499999999,121.1291085,12.7,13761.26193027609,708.1458684675,2012.0,503.7,30.0,1.8000000000000114,0.0,0.0,0.731025641025641,305.2703211567698
73,0.03675,0.03675,14.501167,121.128483,12.7,13789.163731066888,238.06866678004678,2044.0,506.05,30.0,1.8000000000000114,0.0,0.0,0.6249999999999953,306.51446601349767
74,0.03725,0.03725,14.5013075,121.1283265,12.7,13745.866400231995,222.27896538705073,2080.0,505.6,30.0,1.8000000000000114,0.0,0.0,0.5999999999999849,305.3830424341461
75,0.03775,0.03775,14.49888,121.133423,12.7,14386.184619595737,-64.60434161543076,2111.0,505.6,30.0,1.8000000000000114,0.0,0.0,0.6166666666666553,309.90509826833085
76,0.03825,0.03825,14.499207,121.13607,12.4,14541.802270654744,-134.8796323232676,2134.0,507.4,30.0,1.7999999999999543,0.0,0.0,0.4666666666666638,313.12730010108464
