bin_id,route_progress_center,route_progress_bin_center,latitude,longitude,verticalSpeed_ms,x_wrt0,y_wrt0,altitude_meters,speed_kmh,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep
1620,0.81025,0.81025,10.956418,123.802746,-5.2,302997.49436370976,-394730.0809800556,4233.0,624.1,-61.0,-3.699999999999932,0.0,0.0,-0.28762019230769115,1853.6300127294571
1621,0.81075,0.81075,10.961536,123.812229,-5.2,304253.0355570144,-394998.33911111916,4256.0,620.4,-26.5,-1.8000000000000682,0.0,0.0,-0.1174899193548401,560.7401728094122
1622,0.81125,0.81125,10.952194500000001,123.8090435,-4.9,303455.44854040584,-395503.1647753793,4221.5,625.05,-31.0,-1.8999999999999773,0.0,0.0,-0.1819892473118283,1737.979020735021
1623,0.81175,0.81175,10.937588,123.798813,-5.2,303343.47532856883,-396125.2456517458,4107.0,607.5,-39.0,-1.8999999999999773,0.0,0.0,-0.2906250000000021,1343.257147058228
1624,0.81225,0.81225,10.961003,123.80957,-4.9,304179.07293493894,-394058.3515003648,4237.0,622.3,-69.0,-3.6999999999999886,0.0,0.0,-0.2387096774193541,3184.226629705436
1625,0.81275,0.81275,10.923798,123.797897,-5.2,302104.03775919165,-397561.10772280133,4191.0,609.3,-77.0,-3.699999999999932,0.0,0.0,-0.2642857142857134,2638.109112337622
1626,0.81325,0.81325,10.948471999999999,123.7989805,-5.2,302176.39465405175,-396760.22515741957,4172.0,635.25,-79.5,-3.700000000000017,0.0,0.0,-0.2554761904761917,3191.1238091232162
1627,0.81375,0.81375,10.936378,123.798134,-5.2,302245.0340460469,-397385.7530812734,4161.0,629.7,-53.0,-3.699999999999932,0.0,0.0,-0.2846153846153881,2366.1824279010752
1628,0.81425,0.81425,10.933210500000001,123.79356,-5.5,301972.61473163904,-397396.87258929654,4138.0,623.2,-133.0,-3.6999999999999886,0.0,0.0,-0.2818181818181822,4497.444357716742
1629,0.81475,0.81475,10.946293,123.806396,-4.9,302828.5131570617,-396537.0010338506,4199.0,631.5,-53.0,-1.9000000000000057,0.0,0.0,-0.358064516129033,2000.7877601668083
1630,0.81525,0.81525,10.9246215,123.7963145,-5.2,301997.26755338104,-397982.5370768865,4161.0,626.9000000000001,-72.0,-3.69999999999996,0.0,0.0,-0.23870967741935678,2152.373446574957
1631,0.81575,0.81575,10.914321,123.79302999999999,-5.2,302081.19639190205,-398809.5504861234,4069.0,610.25,-126.0,-3.699999999999932,0.0,0.0,-0.2054545454545472,4396.008057753414
1632,0.81625,0.81625,10.904577,123.7889935,-4.9,301549.69089799724,-399626.3895455189,4065.0,601.9,-84.0,-3.700000000000003,0.0,0.0,-0.2744505494505486,2475.2008264409915
1633,0.81675,0.81675,10.92033,123.79524599999999,-5.2,302166.4566709639,-398348.53568347543,4153.0,621.3499999999999,-122.0,-3.7000000000000455,0.0,0.0,-0.2967741935483849,4801.979187872717
1634,0.81725,0.81725,10.921325,123.791912,-5.050000000000001,301922.96029839717,-399427.0723642004,4111.0,593.55,-30.5,-1.8999999999999773,0.0,0.0,-0.3000000000000004,1714.9864807037552
1635,0.81775,0.81775,10.896057,123.786232,-4.9,301341.8237915621,-401044.4048061971,4061.0,605.6,-54.0,-3.699999999999932,0.0,0.0,-0.2846153846153837,2097.5245319759497
1636,0.81825,0.81825,10.9163015,123.804905,-4.9,303505.25033904193,-399428.5734977836,4039.0,607.45,-76.0,-1.900000000000091,0.0,0.0,-0.2890625,2117.7173544008388
1637,0.81875,0.81875,10.8958275,123.794403,-4.9,302368.0064897445,-400863.04563033616,4046.5,592.6,-61.0,-1.8999999999999773,0.0,0.0,-0.2365927419354835,2029.6455334516781
