bin_id,var_x,var_y,cov_xy
139,292930373.1974825,173099564.9068589,-37996984.59985097
140,294496535.9742225,173239203.84459546,-38576986.65852714
141,289351598.85532,176129231.0717004,-41530747.87647903
142,310507653.21553844,167996163.62167746,-32819733.811942644
143,296411340.44484913,183285486.1801047,-36027797.1259982
144,288185858.43991035,195486216.44116467,-25812645.243145734
145,313588571.04514414,175708308.09012523,-38939213.93341334
146,327409402.9317662,149310668.957043,-43217915.32894054
147,315455332.792628,173643630.18891352,-42243479.09887556
148,333036489.7257961,157514009.57888713,-38149593.87334418
149,321616896.5476718,165870818.26529667,-28187403.73975235
150,311882572.1479241,165770245.41320196,-25860216.401697274
151,347232756.99431914,171970146.23966014,-50922250.638161466
152,328590277.0807371,167968271.37716684,-40930867.45271891
153,321126144.07815826,167964047.31881332,-38106815.11448111
154,314079724.47764766,145567491.459157,-35247529.25815015
155,303682909.70899576,153792870.33590037,-19324732.608854644
156,331214795.76521736,157148764.72621733,-28097077.555481628
157,330448620.819451,148339968.2519221,-40819220.54775135
158,327785849.53993225,145349356.7585692,-32467475.22267264
159,329391382.2419393,185242297.95035812,-43799434.58236588
160,305406758.1670422,157145960.2419618,-32029269.43012561
161,315532941.39866126,167504036.62994516,-31019765.49727545
162,329030648.47308284,145858178.36617,-43213766.35938627
163,334423962.8627473,166295843.48161513,-40166159.03275268
164,343145933.1080074,171883810.49119344,-35608594.02563256
165,344960080.98112196,151324929.30675313,-35918269.35929991
166,353340255.7976056,145889890.2790061,-18816068.982676044
167,341549315.79924554,166456012.7278543,-40517601.405328244
168,293167400.7833436,178101857.70329732,-39809684.35605224
169,332507600.68662256,151769498.05588016,-24255053.87586736
170,300077501.93906534,172335204.51772812,-21767899.009333186
171,305384309.27499086,166307466.8220042,-34100167.575520374
172,334992301.0427124,155099606.5865894,-22256635.82598128
173,333050487.87941486,157633386.9267267,-16339845.890645688
174,324826610.7159494,178575066.57977656,-10725188.539304871
175,333037299.9851529,161604270.81523043,-23194017.182110008
176,328483803.9147817,185677119.73446706,-37220739.83409447
177,290607982.800245,184559934.99461854,-38773896.79565792
178,279427939.4435226,181705232.09897965,-19496789.79622003
