bin_id,feature,mean,std,median,iqr,min,max,p05,p95
0,x_wrt0,73.09509624380127,93.9651134028961,87.06519687148742,108.96323987784677,-296.4599010042141,279.253419568925,-97.65176394901387,198.83692190750455
0,y_wrt0,26.339023238792524,66.71127548580104,36.8055715572084,109.33256263952651,-188.2532708352667,208.32398281738193,-82.82921526600114,122.80662648695478
0,altitude_meters,0.34521384928716903,3.783107000611412,0.0,0.0,0.0,53.0,0.0,0.0
0,speed_kmh,46.0566700610998,33.57192430803216,33.35,49.775000000000006,0.0,288.9,13.0,101.9
0,delta_altitude,0.019348268839103868,0.6063143639589726,0.0,0.0,0.0,19.0,0.0,0.0
0,delta_speed,11.580448065173115,10.277931268246174,9.299999999999995,8.350000000000003,0.0,103.7,0.9925000000000037,27.7
0,delta_heading,-0.42464358452138495,2.679427347884967,0.0,0.0,-22.5,21.0,-4.0,1.5
0,turn_rate,-0.041181562180009956,0.18751813011443036,0.0,0.0,-2.2,1.0,-0.3333333333333333,0.03641469338190561
0,acceleration,3.416792569694704,3.3120987384132694,2.4833333333333334,6.526190476190471,0.0,14.814285714285715,0.00625095571430997,9.035624999999998
0,distance_per_timestep,38.21889815744928,17.20940832338492,33.9809671456736,8.743499447969562,0.0,198.70389141209864,27.704024229253935,64.21293656774466
0,route_progress,0.00012769130492522044,6.363837106691506e-05,0.000128114301656875,0.00011907371006251405,0.0,0.0003206444404278,4.7319048233810946e-05,0.00022760175171099745
1,x_wrt0,365.3540973535992,507.9760073814664,609.3986527329953,209.22858000359184,-864.8419954857743,891.9050902844788,-673.7062567075486,748.5611160048637
1,y_wrt0,213.74805371538116,372.61276574929616,353.878342843014,208.8521594488113,-731.1076525354475,747.0085490091168,-573.6609786788894,630.2842934106892
1,altitude_meters,21.67248459958932,20.88526437032495,19.0,38.0,0.0,84.0,0.0,61.0
1,speed_kmh,192.6482546201232,25.209349907267022,190.8,27.799999999999983,16.7,301.9,158.935,235.2
1,delta_altitude,11.83624229979466,17.774484600770826,0.0,23.0,-8.0,84.0,0.0,46.0
1,delta_speed,38.275667351129364,27.700149307373653,24.074999999999996,48.14999999999999,-2.7499999999999716,301.9,8.299999999999997,79.60000000000001
1,delta_heading,-0.19404517453798767,0.5270927671796239,0.0,0.5,-3.0,2.0,-1.0,0.5
1,turn_rate,-0.02861283708306295,0.08702696416609502,0.0,0.05555555555555555,-0.6666666666666666,0.2857142857142857,-0.1666666666666666,0.0742694805194798
1,acceleration,8.115685823735257,1.7841189682710694,7.800000000000002,1.513194444444439,-1.2249999999999897,43.128571428571426,6.428611111111104,10.41958333333333
1,distance_per_timestep,232.5706365027555,145.67421713993545,159.80930725281098,257.34537460731633,30.7825950293487,678.1862472977765,61.68912275203428,474.6248318848166
1,route_progress,0.0007307210653525095,8.904110818093413e-05,0.00072624039620465,0.00010687284615102494,0.0005005237501465,0.0009830405803534,0.000582772305376575,0.000889755717315345
2,x_wrt0,657.9926495087643,844.2809122056378,1077.6043853114402,281.29958160869705,-1331.2868735034865,1377.7900641828924,-1092.3208112822344,1241.2024213705204
2,y_wrt0,387.6124524696105,618.3235873642712,628.029813158988,209.70002193567313,-1137.8592560299069,1169.4386588162529,-1004.7420657280508,1027.5426169300385
2,altitude_meters,32.85815217391304,18.06939346684703,30.0,23.0,0.0,145.0,0.0,61.0
2,speed_kmh,251.8763043478261,23.36495120855168,250.0,24.099999999999994,16.7,311.1,222.2,292.6
2,delta_altitude,2.373913043478261,11.368511860807388,0.0,0.0,-16.0,99.0,-8.0,30.0
