bin_id,var_x,var_y,cov_xy
347,145111037.02433586,91279606.83768556,-89628179.55941294
348,101090825.90117781,74163220.53782007,-47007587.23266934
349,152204100.85168296,76148434.65151876,-67297635.90827045
350,146939804.04156426,116545676.17482613,-72810063.89770536
351,118815807.89239733,77853317.36591154,-66476909.156007625
352,112133937.98306288,85174526.05801928,-54728269.043998234
353,134133714.27943663,84043095.39311951,-61502054.96412089
354,132934246.10507098,84455759.91369559,-44318955.20392986
355,127980034.87280731,77169042.75657119,-38036155.25937529
356,125249076.11933821,67182257.42779765,-59104243.44839773
357,151369876.30719814,87837534.5621223,-74005421.1014107
358,128409175.47087249,115706855.76545066,-50005459.11473466
359,129708405.69918948,68453902.2154923,-34529691.41604835
360,156740946.33424613,65614033.966931954,-43832795.51340172
361,152856439.15967584,87569938.79440871,-60962699.70876534
362,87659558.32477188,55611880.18076148,-45686165.79810684
363,139176442.63501197,81199788.00354515,-39917643.24691094
364,86978278.23647504,79986775.68844102,-23521801.9574945
365,96801832.26800485,65039790.77229577,-47658343.68164233
366,82112646.15947643,67308971.35092577,-43370347.62832687
367,109111867.18686423,85367896.73012562,-41362680.52577973
368,76858979.26704979,50251967.34298045,-27944922.060616586
369,81409407.03680225,68691680.82091819,-32967842.081140425
370,90354803.54618226,87923889.59863128,-48092462.598623425
371,160580304.33288813,98203952.03122981,-73312078.07083319
372,82901841.03280921,94472249.49279073,-46142938.07451054
373,94755831.91668686,61109424.51615153,-35262611.143600285
374,113522133.30781125,71132434.09787038,-51766557.13036861
375,116347101.57884558,93647651.83995616,-39382887.03676082
376,125256904.71150804,59058918.122419424,-37325072.89198906
377,125588282.18772279,95976001.81706774,-28172048.264309518
378,94974087.68123023,74866361.83331968,-33356041.911104176
379,107886246.86832502,71853779.77616955,-41207992.27208873
