aircraft_type,flight_id,route,timestamp,ph_time,sequence_index,t_elapsed_sec,dt,t_norm,latitude,longitude,altitude_meters,speed_kmh,verticalSpeed_ms,heading,phase,x_wrt0,y_wrt0,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep,route_progress
A339,3f9b67df,5,1778294318,2026-05-09 10:38:38.000 PHT,59,264,2.0,0.07154471544715447,14.49147,121.122513,1692,535.2,15.3,210,3,13134.223512101373,-729.550921412035,38.0,0.0,2.0,1.0,0.0,366.34618826290887,0.033022590007169936
A339,3f9b67df,5,1778294320,2026-05-09 10:38:40.000 PHT,60,266,2.0,0.07208672086720867,14.489136,121.121094,1722,535.2,15.3,210,3,12981.528276490595,-989.0802386769534,30.0,0.0,0.0,0.0,0.0,301.1529786679929,0.033486135232177985
A339,3f9b67df,5,1778294322,2026-05-09 10:38:42.000 PHT,61,268,2.0,0.07262872628726287,14.486824,121.119591,1753,535.2,15.6,211,3,12819.787607853772,-1246.1632641769638,31.0,0.0,1.0,0.5,0.0,303.76747896405544,0.0339537047877219
A339,3f9b67df,5,1778294324,2026-05-09 10:38:44.000 PHT,62,270,2.0,0.07317073170731707,14.485101,121.118484,1775,535.2,15.3,212,3,12700.660741722046,-1437.7523874193412,22.0,0.0,1.0,0.5,0.0,225.6328723101981,0.03430100681683299
A339,3f9b67df,5,1778294326,2026-05-09 10:38:46.000 PHT,63,272,2.0,0.07371273712737128,14.482308,121.116608,1814,537.1,14.0,213,3,12498.77428309162,-1748.3202465116703,39.0,1.8999999999999773,1.0,0.5,0.9499999999999886,370.466227989261,0.034871241425737484
A339,3f9b67df,5,1778294328,2026-05-09 10:38:48.000 PHT,64,274,2.0,0.07425474254742548,14.480438,121.115318,1836,535.2,14.0,213,3,12359.947549026538,-1956.2550465482875,22.0,-1.8999999999999773,0.0,0.0,-0.9499999999999886,250.05149165218646,0.03525612945000403
A339,3f9b67df,5,1778294330,2026-05-09 10:38:50.000 PHT,65,276,2.0,0.07479674796747968,14.477467,121.113281,1875,535.2,14.0,213,3,12140.728555140322,-2286.6156299222866,39.0,0.0,0.0,0.0,0.0,396.5289516468332,0.03586648071707876
A339,3f9b67df,5,1778294332,2026-05-09 10:38:52.000 PHT,66,278,2.0,0.07533875338753387,14.475465,121.111931,1897,537.1,14.0,213,3,11995.442776738239,-2509.2281805497655,22.0,1.8999999999999773,0.0,0.0,0.9499999999999886,265.8612249964483,0.03627570363729353
A339,3f9b67df,5,1778294334,2026-05-09 10:38:54.000 PHT,67,280,2.0,0.07588075880758807,14.473184,121.11039,1928,538.9,13.7,213,3,11829.600029753934,-2762.8641585623463,31.0,1.7999999999999545,0.0,0.0,0.8999999999999773,303.0813277438908,0.03674221704481877
A339,3f9b67df,5,1778294337,2026-05-09 10:38:57.000 PHT,68,283,3.0,0.07669376693766938,14.470322,121.108452,1958,537.1,13.7,213,3,11621.029455515789,-3081.1044781907112,30.0,-1.7999999999999545,0.0,0.0,-0.5999999999999849,380.54606164258126,0.03732796688714229
A339,3f9b67df,5,1778294339,2026-05-09 10:38:59.000 PHT,69,285,2.0,0.07723577235772358,14.467941,121.106842,1989,538.9,14.0,213,3,11447.756785856642,-3345.8599642267573,31.0,1.7999999999999545,0.0,0.0,0.8999999999999773,316.45577246380014,0.03781506670896921
