,precision,recall,f1-score,support
authentic,0.8475609756097561,0.9788732394366197,0.9084967320261438,142.0
modified_altitude,0.9765625,0.8802816901408451,0.9259259259259259,142.0
modified_speed,0.9927007299270073,0.9577464788732394,0.974910394265233,142.0
modified_position,1.0,0.9788732394366197,0.9893238434163701,142.0
accuracy,0.948943661971831,0.948943661971831,0.948943661971831,0.948943661971831
macro avg,0.9542060513841909,0.948943661971831,0.9496642239084182,568.0
weighted avg,0.9542060513841909,0.948943661971831,0.9496642239084183,568.0
