,precision,recall,f1-score,support
authentic,0.9185185185185185,0.8551724137931035,0.8857142857142857,145.0
modified_altitude,0.8741721854304636,0.9103448275862069,0.8918918918918919,145.0
modified_speed,0.922077922077922,0.9793103448275862,0.9498327759197325,145.0
modified_position,0.9857142857142858,0.9517241379310345,0.968421052631579,145.0
accuracy,0.9241379310344827,0.9241379310344827,0.9241379310344827,0.9241379310344827
macro avg,0.9251207279352975,0.9241379310344827,0.9239650015393722,580.0
weighted avg,0.9251207279352974,0.9241379310344827,0.9239650015393722,580.0
