latitude,longitude,altitude_feet,altitude_meters,speed_kmh,speed_kts,speed_mph,verticalSpeed_fpm,verticalSpeed_ms,heading,squawk,timestamp
14.594,120.839226,5175,1577,518.6,280,322.2,0,0,210,0,1778532001
14.591269,120.838493,5175,1577,518.6,280,322.2,-64,-0.3,206,0,1778532004
14.586123,120.837585,5175,1577,526,284,326.8,-64,-0.3,199,0,1778532008
14.582906,120.837631,5175,1577,522.3,282,324.5,0,0,194,0,1778532010
14.57952,120.837112,5175,1577,522.3,282,324.5,-64,-0.3,192,0,1778532012
14.577568,120.837677,5175,1577,522.3,282,324.5,-64,-0.3,187,0,1778532014
14.574088,120.83799,5175,1577,518.6,280,322.2,-64,-0.3,183,0,1778532017
14.57088,120.838943,5175,1577,518.6,280,322.2,-64,-0.3,178,0,1778532019
14.567328,120.839844,5175,1577,518.6,280,322.2,0,0,173,0,1778532021
14.565524,120.840767,5175,1577,518.6,280,322.2,0,0,169,0,1778532023
14.562217,120.842499,5175,1577,514.9,278,319.9,0,0,163,0,1778532026
14.560031,120.84404,5175,1577,514.9,278,319.9,128,0.7,158,0,1778532028
14.557076,120.845993,5175,1577,514.9,278,319.9,128,0.7,154,0,1778532031
14.554404,120.848213,5225,1593,511.2,276,317.6,576,2.9,148,0,1778532034
14.551367,120.851074,5275,1608,511.2,276,317.6,1216,6.2,142,0,1778532037
14.549356,120.853477,5350,1631,511.2,276,317.6,1472,7.5,138,0,1778532039
14.546367,120.857201,5375,1638,511.2,276,317.6,1728,8.8,133,0,1778532041
14.545637,120.858673,5475,1669,511.2,276,317.6,1984,10.1,128,0,1778532044
14.543002,120.86335,5650,1722,511.2,276,317.6,2176,11.1,122,0,1778532048
14.541518,120.866425,5800,1768,511.2,276,317.6,2880,14.6,119,0,1778532050
14.539914,120.869576,5900,1798,511.2,276,317.6,3136,15.9,118,0,1778532052
14.538848,120.871895,6000,1829,511.2,276,317.6,3136,15.9,117,0,1778532054
14.53761,120.874245,6150,1875,507.4,274,315.3,3392,17.2,117,0,1778532057
14.53615,120.876778,6275,1913,507.4,274,315.3,3392,17.2,119,0,1778532059
14.534691,120.879257,6400,1951,507.4,274,315.3,3392,17.2,120,0,1778532061
14.533123,120.881676,6525,1989,507.4,274,315.3,3392,17.2,121,0,1778532064
14.531522,120.884071,6675,2035,503.7,272,313,3392,17.2,123,0,1778532066
14.530079,120.886292,6775,2065,503.7,272,313,3072,15.6,123,0,1778532068
14.528435,120.888809,6900,2103,503.7,272,313,3072,15.6,123,0,1778532070
14.526721,120.891396,7000,2134,503.7,272,313,2752,14,123,0,1778532072
14.525055,120.893875,7100,2164,503.7,272,313,2752,14,124,0,1778532075
14.523299,120.896561,7200,2195,503.7,272,313,2752,14,124,0,1778532077
14.513421,120.911148,7700,2347,514.9,278,319.9,2112,10.7,124,0,1778532091
14.502756,120.926231,8250,2515,522.3,282,324.5,2624,13.3,126,0,1778532105
14.492355,120.940842,8825,2690,526,284,326.8,2496,12.7,126,0,1778532118
14.481414,120.956413,9275,2827,540.8,292,336,2112,10.7,125,0,1778532131
14.470682,120.971519,9725,2964,544.5,294,338.3,1984,10.1,125,0,1778532145
14.459338,120.98732,10075,3071,548.2,296,340.6,1152,5.9,125,0,1778532159
14.448335,121.002808,10200,3109,551.9,298,342.9,384,2,125,0,1778532172
14.437976,121.017342,10425,3178,555.6,300,345.2,1728,8.8,126,0,1778532185
14.42651,121.033386,10675,3254,574.1,310,356.7,1024,5.2,126,0,1778532199
14.415664,121.048454,10850,3307,607.5,328,377.5,1024,5.2,126,0,1778532211
14.402736,121.066605,11050,3368,629.7,340,391.3,1024,5.2,126,0,1778532225
14.388322,121.086777,11250,3429,659.3,356,409.7,768,3.9,126,0,1778532240
14.373713,121.107147,11500,3505,681.5,368,423.5,1472,7.5,126,0,1778532255
14.359785,121.126587,11875,3620,692.6,374,430.4,2048,10.4,126,0,1778532268
14.34631,121.145317,12350,3764,692.6,374,430.4,2112,10.7,126,0,1778532281
14.315397,121.188591,12975,3955,703.8,380,437.3,320,1.6,125,0,1778532312
14.280024,121.23764,13350,4069,707.5,382,439.6,1664,8.5,126,0,1778532344
