,precision,recall,f1-score,support
authentic,0.8255813953488372,0.9793103448275862,0.8958990536277602,145.0
modified_altitude,0.9396551724137931,0.8650793650793651,0.9008264462809917,126.0
modified_speed,1.0,0.8840579710144928,0.9384615384615385,138.0
modified_position,0.9694656488549618,0.9621212121212122,0.9657794676806084,132.0
accuracy,0.9242144177449169,0.9242144177449169,0.9242144177449169,0.9242144177449169
macro avg,0.9336755541543981,0.9226422232606641,0.9252416265127248,541.0
weighted avg,0.9317473561896014,0.9242144177449169,0.9249539316986374,541.0
