aircraft_type,flight_id,route,timestamp,ph_time,sequence_index,t_elapsed_sec,dt,t_norm,latitude,longitude,altitude_meters,speed_kmh,verticalSpeed_ms,heading,phase,x_wrt0,y_wrt0,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep,route_progress,is_attacked,attack_type,label,attack_k,attack_alpha,attack_direction,attack_direction_x,attack_direction_y,attack_start_bin,attack_duration,attack_end_bin,attack_effective_duration,attack_duration_scale,attack_center_bin,attack_envelope_type,attack_envelope_params,attack_envelope,attack_var_x,attack_var_y,attack_cov_xy,attack_mean_delta_x,attack_mean_delta_y,attack_delta_x,attack_delta_y,x_wrt0_offset,y_wrt0_offset,bin_id
A20N,3f996ccc,1,1778257652,2026-05-09 00:27:32.000 PHT,265,3069,2.0,0.8456875172223753,10.372700812608874,123.65062944147186,1897,511.2,-4.6,163,5,285853.87727853097,-460068.77574257174,-8.0,-5.500000000000057,-6.0,-3.0,-2.7500000000000284,304.717030838784,0.9218128496813446,1,modified_position,3,3.0,0.3,0,1,1,1757,329,2086,243,1.0,1878,asymmetric_hann,peak_fraction=0.610;rise_rows=98;fall_rows=63,0.09171816847139452,58796210.864029944,125584494.75555028,47404398.36670933,23003.606190688224,33619.34640649566,21460.235754959733,33859.66609047234,1968.2935184092412,3105.5465588711063,1843
A20N,3f996ccc,1,1778257654,2026-05-09 00:27:34.000 PHT,266,3071,2.0,0.8462386332322954,10.37279202810271,123.65363264505278,1882,511.2,-4.6,160,5,286179.9264314736,-460058.6330284161,-15.0,0.0,-3.0,-1.5,0.0,335.825067569579,0.9223093551469262,1,modified_position,3,3.0,0.3,0,1,1,1757,329,2086,243,1.0,1878,asymmetric_hann,peak_fraction=0.610;rise_rows=98;fall_rows=63,0.10127859471863959,58796210.864029944,125584494.75555028,47404398.36670933,23003.606190688224,33619.34640649566,21460.235754959733,33859.66609047234,2173.4625195930253,3429.2593992854117,1844
A20N,3f996ccc,1,1778257656,2026-05-09 00:27:36.000 PHT,267,3073,2.0,0.8467897492422155,10.373523589495457,123.65661917854632,1875,511.2,-4.2,156,5,286503.8121425903,-459977.28700065386,-7.0,0.0,-4.0,-2.0,0.0,278.833568249974,0.9227216006997244,1,modified_position,3,3.0,0.3,0,1,1,1757,329,2086,243,1.0,1878,asymmetric_hann,peak_fraction=0.610;rise_rows=98;fall_rows=63,0.11125722466017529,58796210.864029944,125584494.75555028,47404398.36670933,23003.606190688224,33619.34640649566,21460.235754959733,33859.66609047234,2387.6062706498815,3767.1324771462005,1845
A20N,3f996ccc,1,1778257659,2026-05-09 00:27:39.000 PHT,268,3076,3.0,0.8476164232570956,10.373825309755807,123.66019895085974,1867,507.4,-4.6,153,5,286892.3503285943,-459943.73719209625,-8.0,-3.8000000000000114,-3.0,-1.0,-1.2666666666666704,358.5056542545533,0.9232516386092452,1,modified_position,3,3.0,0.3,0,1,1,1757,329,2086,243,1.0,1878,asymmetric_hann,peak_fraction=0.610;rise_rows=98;fall_rows=63,0.12164359209115239,58796210.864029944,125584494.75555028,47404398.36670933,23003.606190688224,33619.34640649566,21460.235754959733,33859.66609047234,2610.5001643562855,4118.811410252042,1846
A20N,3f996ccc,1,1778257661,2026-05-09 00:27:41.000 PHT,269,3078,2.0,0.8481675392670157,10.374967871626952,123.66371982096733,1859,505.6,-4.6,149,5,287274.0271550482,-459816.6899331626,-8.0,-1.7999999999999543,-4.0,-2.0,-0.8999999999999773,281.48673556453605,0.923667806775928,1,modified_position,3,3.0,0.3,0,1,1,1757,329,2086,243,1.0,1878,asymmetric_hann,peak_fraction=0.610;rise_rows=98;fall_rows=63,0.13242680314639982,58796210.864029944,125584494.75555028,47404398.36670933,23003.606190688224,33619.34640649566,21460.235754959733,33859.66609047234,2841.9104157973834,4483.92733596581,1847
A20N,3f996ccc,1,1778257663,2026-05-09 00:27:43.000 PHT,270,3080,2.0,0.8487186552769358,10.376229831105919,123.66743252226705,1844,503.7,-4.2,146,5,287676.4657643152,-459676.36624764727,-15.0,-1.900000000000034,-3.0,-1.5,-0.950000000000017,288.2124378999227,0.924093918655251,1,modified_position,3,3.0,0.3,0,1,1,1757,329,2086,243,1.0,1878,asymmetric_hann,peak_fraction=0.610;rise_rows=98;fall_rows=63,0.14359554772658534,58796210.864029944,125584494.75555028,47404398.36670933,23003.606190688224,33619.34640649566,21460.235754959733,33859.66609047234,3081.5943075750934,4862.097298100664,1848
A20N,3f996ccc,1,1778257665,2026-05-09 00:27:45.000 PHT,271,3082,2.0,0.8492697712868559,10.37769462105586,123.6715097486497,1836,503.7,-3.9,141,5,288118.37101609714,-459513.48881163844,-8.0,0.0,-5.0,-2.5,0.0,299.6517617055082,0.9245369431695754,1,modified_position,3,3.0,0.3,0,1,1,1757,329,2086,243,1.0,1878,asymmetric_hann,peak_fraction=0.610;rise_rows=98;fall_rows=63,0.15513811136094785,58796210.864029944,125584494.75555028,47404398.36670933,23003.606190688224,33619.34640649566,21460.235754959733,33859.66609047234,3329.300444385138,5252.924648588208,1849
A20N,3f996ccc,1,1778257667,2026-05-09 00:27:47.000 PHT,272,3084,2.0,0.849820887296776,10.379021554947474,123.67597107630692,1829,501.9,-3.6,138,5,288602.0570194807,-459365.94029109576,-7.0,-1.8000000000000114,-3.0,-1.5,-0.9000000000000057,342.87896295083215,0.9250438775695892,1,modified_position,3,3.0,0.3,0,1,1,1757,329,2086,243,1.0,1878,asymmetric_hann,peak_fraction=0.610;rise_rows=98;fall_rows=63,0.16704238749415945,58796210.864029944,125584494.75555028,47404398.36670933,23003.606190688224,33619.34640649566,21460.235754959733,33859.66609047234,3584.769016695999,5655.999463507532,1850
A20N,3f996ccc,1,1778257669,2026-05-09 00:27:49.000 PHT,273,3086,2.0,0.850372003306696,10.380906830725682,123.68020501589994,1821,500.0,-3.6,136,5,289060.73936518753,-459156.30689967575,-8.0,-1.8999999999999773,-2.0,-1.0,-0.9499999999999886,283.91235880956054,0.9254636319343104,1,modified_position,3,3.0,0.3,0,1,1,1757,329,2086,243,1.0,1878,asymmetric_hann,peak_fraction=0.610;rise_rows=98;fall_rows=63,0.17929589018443004,58796210.864029944,125584494.75555028,47404398.36670933,23003.606190688224,33619.34640649566,21460.235754959733,33859.66609047234,3847.7320732532394,6070.898973038798,1850
A20N,3f996ccc,1,1778257672,2026-05-09 00:27:52.000 PHT,274,3089,3.0,0.8511986773215762,10.383015534797448,123.68445301087766,1814,500.0,-3.9,135,5,289520.8198576147,-458921.8293812268,-7.0,0.0,-1.0,-0.3333333333333333,0.0,270.22825625329136,0.9258631548381704,1,modified_position,3,3.0,0.3,0,1,1,1757,329,2086,243,1.0,1878,asymmetric_hann,peak_fraction=0.610;rise_rows=98;fall_rows=63,0.19188576719953632,58796210.864029944,125584494.75555028,47404398.36670933,23003.606190688224,33619.34640649566,21460.235754959733,33859.66609047234,4117.913802123368,6497.1880048904095,1851
