sequence_index,t_elapsed_sec,dt,t_norm,latitude,longitude,altitude_meters,speed_kmh,verticalSpeed_ms,heading,x_wrt0,y_wrt0,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep,route_progress,label
14,146,7.0,0.0587998389045509,14.551346,120.975525,716,329.7,7.5,315,-4579.039791519574,4569.561822196858,53.0,16.69999999999999,0.0,0.0,2.385714285714284,565.4598223908089,0.0166413056298938,0
15,154,8.0,0.0620217478856222,14.556839,120.969986,785,348.2,6.8,315,-5175.183882693473,5180.356397919933,69.0,18.5,0.0,0.0,2.3125,853.4983866946991,0.0188345003524955,0
16,161,7.0,0.0648409182440596,14.560776,120.965958,831,366.7,6.8,314,-5608.69550195034,5618.131428799141,46.0,18.5,-1.0,-0.1428571428571428,2.642857142857143,616.1003270718609,0.0204176644298877,0
17,169,8.0,0.0680628272251308,14.566708,120.959808,892,392.6,7.2,314,-6270.572589088035,6277.740644744652,61.0,25.90000000000003,0.0,0.0,3.2375000000000043,934.4329708052736,0.0228188329524572,0
18,176,7.0,0.0708819975835682,14.571362,120.954994,937,413.0,7.8,314,-6788.653719907435,6795.242548151429,45.0,20.399999999999977,0.0,0.0,2.914285714285711,732.2677399921806,0.024700506975418,0
19,185,9.0,0.0745066451872734,14.578113,120.94796,1021,437.1,9.8,314,-7545.63172741573,7545.920534807908,84.0,24.100000000000023,0.0,0.0,2.6777777777777803,1066.0822977567211,0.0274399685909857,0
20,193,8.0,0.0777285541683447,14.584351,120.941498,1097,453.7,10.1,314,-8241.031717184262,8239.555445304672,76.0,16.599999999999966,0.0,0.0,2.0749999999999957,982.1964881094478,0.0299638727809185,0
21,200,7.0,0.0805477245267821,14.589661,120.935936,1166,468.6,9.8,314,-8839.5647712942,8830.001321344833,69.0,14.900000000000034,0.0,0.0,2.1285714285714334,840.7534500591178,0.0321243174383709,0
22,208,8.0,0.0837696335078534,14.597168,120.928123,1242,492.6,8.8,314,-9680.30505272312,9664.742788657808,76.0,24.0,0.0,0.0,3.0,1184.7512711069403,0.0351687171418667,0
23,215,7.0,0.0865888038662907,14.603256,120.921875,1311,507.4,10.4,314,-10352.616419367232,10341.698437119729,69.0,14.799999999999956,0.0,0.0,2.1142857142857077,954.0821377363322,0.0376203772059418,0
24,224,9.0,0.0902134514699959,14.610992,120.913826,1417,520.4,15.3,314,-11218.698370731345,11201.90357780607,106.0,13.0,0.0,0.0,1.4444444444444444,1220.6753900425083,0.0407570894308105,0
25,230,6.0,0.0926298832057994,14.616704,120.907959,1516,522.3,18.2,314,-11849.973393032802,11837.04987610038,99.0,1.8999999999999773,0.0,0.0,0.3166666666666629,895.4998574150767,0.0430582133602643,0
26,239,9.0,0.0962545308095046,14.625037,120.899193,1684,520.4,19.8,314,-12793.149125498734,12763.638479686206,168.0,-1.8999999999999773,0.0,0.0,-0.2111111111111085,1322.1720276155768,0.0464557367282556,0
27,247,8.0,0.0994764397905759,14.631546,120.89109,1836,520.4,18.9,303,-13664.99475764398,13487.407256926224,152.0,0.0,-11.0,-1.375,0.0,1133.088121018341,0.0493673800611551,0
28,249,2.0,0.1002819170358437,14.632998,120.888733,1875,520.4,17.6,300,-13918.606238796076,13648.862513425349,39.0,0.0,-3.0,-1.5,0.0,300.6225866684959,0.0501398758043861,0
29,251,2.0,0.1010873942811115,14.634567,120.885696,1920,522.3,16.9,296,-14245.392513943923,13823.327594311955,45.0,1.8999999999999773,-4.0,-2.0,0.9499999999999886,370.40532999619006,0.051091688986034,0
30,253,2.0,0.1018928715263793,14.635652,120.883194,1958,524.1,16.3,293,-14514.616981374627,13943.974256365284,38.0,1.8000000000000682,-3.0,-1.5,0.9000000000000341,294.9836223939689,0.0518496945475838,0
31,255,2.0,0.1026983487716472,14.636629,120.880638,1989,526.0,15.9,290,-14789.65508834243,14052.6118497533,31.0,1.8999999999999773,-3.0,-1.5,0.9499999999999886,295.67320965173184,0.0526094721091258,0
32,258,3.0,0.1039065646395489,14.637374,120.878181,2019,527.8,15.3,287,-15054.04579197046,14135.452184527345,30.0,1.7999999999999543,-3.0,-1.0,0.5999999999999849,277.0162648182117,0.0533213077956898,0
33,260,2.0,0.1047120418848167,14.638275,120.87471,2057,531.5,14.6,283,-15427.553896607636,14235.638951817791,38.0,3.7000000000000455,-4.0,-2.0,1.8500000000000227,386.6368211870827,0.0543148302779934,0
34,262,2.0,0.1055175191300845,14.638824,120.872147,2088,531.5,14.3,282,-15703.356907620057,14296.685050865828,31.0,0.0,-1.0,-0.5,0.0,282.41855569163613,0.0550405479777145,0
35,264,2.0,0.1063229963753523,14.639282,120.869507,2118,533.4,14.0,280,-15987.449026605884,14347.612397612918,30.0,1.8999999999999773,-2.0,-1.0,0.9499999999999886,288.55503502657996,0.0557820343002034,0
36,266,2.0,0.1071284736206202,14.639701,120.86676,2141,535.2,14.0,278,-16283.056984892435,14394.203136230732,23.0,1.8000000000000682,-2.0,-1.0,0.9000000000000341,299.18634936635686,0.0565508394118872,0
37,268,2.0,0.107933950865888,14.640213,120.863197,2179,538.9,14.0,278,-16666.476032176954,14451.135017310127,38.0,3.699999999999932,0.0,0.0,1.849999999999966,387.5298238873165,0.0575466566012927,0
38,270,2.0,0.1087394281111558,14.640539,120.860985,2202,538.9,13.7,277,-16904.511458145214,14487.384613466356,23.0,0.0,-1.0,-0.5,0.0,240.72240612800607,0.0581652296635998,0
39,272,2.0,0.1095449053564236,14.64093,120.85804,2233,540.8,13.7,277,-17221.426846635044,14530.86188983805,31.0,1.8999999999999773,0.0,0.0,0.9499999999999886,319.8056141990376,0.0589870191318096,0
40,274,2.0,0.1103503826016915,14.641377,120.854477,2271,544.5,13.7,277,-17604.84633022091,14580.566090702334,38.0,3.7000000000000455,0.0,0.0,1.8500000000000227,386.53205521532783,0.0599802724019155,0
41,276,2.0,0.1111558598469593,14.641708,120.851601,2294,546.3,14.0,277,-17914.33741374915,14617.371662259457,23.0,1.7999999999999543,0.0,0.0,0.8999999999999773,311.59339220293964,0.0607809593089214,0
42,279,3.0,0.112364075714861,14.642075,120.848663,2324,546.3,14.0,277,-18230.498744763023,14658.18025670525,30.0,0.0,0.0,0.0,0.0,318.7051894422776,0.0615999210673114,0
43,281,2.0,0.1131695529601288,14.642355,120.846382,2347,548.2,14.0,277,-18475.95944459922,14689.31487917067,23.0,1.900000000000091,0.0,0.0,0.9500000000000456,247.36588582793,0.0622355655674147,0
44,283,2.0,0.1139750302053966,14.64267,120.843498,2377,550.0,14.3,277,-18786.31079656927,14724.341329444092,30.0,1.7999999999999543,0.0,0.0,0.8999999999999773,312.24211530324163,0.0630379194677063,0
45,285,2.0,0.1147805074506645,14.643147,120.839729,2416,551.9,14.3,277,-19191.894745676913,14777.381382715486,39.0,1.8999999999999773,0.0,0.0,0.9499999999999886,408.93643011701135,0.0640887442078508,0
46,287,2.0,0.1155859846959323,14.643448,120.837013,2446,551.9,14.3,277,-19484.16619032222,14810.851101865848,30.0,0.0,0.0,0.0,0.0,294.1068615848709,0.0648444967983236,0
47,300,13.0,0.1208215867901731,14.645828,120.818214,2659,550.0,16.9,276,-21507.11973368487,15075.495392821576,213.0,-1.8999999999999773,-1.0,-0.0769230769230769,-0.1461538461538444,2039.6871865906817,0.0700857851746416,0
48,311,11.0,0.1252517116391462,14.646218,120.802872,2835,548.2,14.6,265,-23158.132154836258,15118.861474112597,176.0,-1.7999999999999543,-11.0,-1.0,-0.1636363636363595,1651.0918799164574,0.0743285184404733,0
49,313,2.0,0.126057188884414,14.645986,120.800507,2858,548.2,14.6,263,-23412.654285547127,15093.064215498624,23.0,0.0,-2.0,-1.0,0.0,255.73569195882135,0.0749856704383313,0
50,315,2.0,0.1268626661296818,14.645427,120.796844,2896,550.0,14.3,260,-23806.87894923868,15030.9061656481,38.0,1.7999999999999543,-3.0,-1.5,0.8999999999999773,398.94529764709785,0.0760108214345679,0
51,318,3.0,0.1280708819975835,14.644915,120.794197,2918,550.0,13.7,258,-24091.76472691026,14973.974284568352,22.0,0.0,-2.0,-0.6666666666666666,0.0,290.40573799724785,0.0767570634215685,0
52,320,2.0,0.1288763592428514,14.64417,120.791016,2957,551.9,13.3,255,-24434.13080704387,14891.133949794665,39.0,1.8999999999999773,-3.0,-1.5,0.9499999999999886,352.1042276830955,0.0776618491200522,0
