sequence_index,t_elapsed_sec,dt,t_norm,latitude,longitude,altitude_meters,speed_kmh,verticalSpeed_ms,heading,x_wrt0,y_wrt0,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep,route_progress,label
172,2157,30.0,0.4159274971075973,11.929184,123.872841,11270,844.5,-0.3,151,310917.2754858776,-285652.93343973096,-8.0,-1.8999999999999773,0.0,0.0,-0.0633333333333325,7119.856335687223,0.4146618306240804,0
173,2188,31.0,0.4219051291939838,11.871799,123.904388,11270,842.7,0.0,151,314369.1944668277,-292033.8631189322,0.0,-1.7999999999999543,0.0,0.0,-0.0580645161290307,7245.561587071662,0.4215454825948467,0
174,2220,32.0,0.4280755881218666,11.811493,123.937622,11262,842.7,0.0,151,318006.39313766715,-298739.5936274955,-8.0,0.0,0.0,0.0,0.0,7618.933790635764,0.4287838571463276,0
175,2251,31.0,0.434053220208253,11.754913,123.968681,11270,842.7,0.3,151,321406.42026472907,-305031.0112671089,8.0,0.0,0.0,0.0,0.0,7142.26533175716,0.4355693724215563,0
176,2284,33.0,0.4404165059776321,11.693271,124.00264,11270,842.7,-0.3,151,325124.5610504104,-311885.29840286437,0.0,0.0,0.0,0.0,0.0,7787.890766563155,0.4429682646922424,0
177,2316,32.0,0.4465869649055148,11.63373,124.035309,11270,848.2,0.0,151,328702.4009901998,-318505.96467504906,0.0,5.5,0.0,0.0,0.171875,7515.977275509864,0.450108825318642,0
178,2348,32.0,0.4527574238333976,11.573044,124.068649,11278,848.2,0.3,151,332354.4634778575,-325253.94931410125,8.0,0.0,0.0,0.0,0.0,7663.089778789653,0.457389150304361,0
179,2379,31.0,0.458735055919784,11.516327,124.099808,11293,850.1,0.0,151,335768.3363540144,-331560.60067970655,15.0,1.8999999999999773,0.0,0.0,0.0612903225806444,7162.218856651198,0.4641936224429481,0
180,2410,31.0,0.4647126880061704,11.458557,124.131447,11285,850.1,-0.3,151,339235.6274748526,-337984.34046479757,-8.0,0.0,0.0,0.0,0.0,7290.443719498431,0.4711199147219387,0
181,2442,32.0,0.4708831469340532,11.398132,124.164497,11285,850.1,0.0,151,342858.36159742693,-344703.3031879089,0.0,0.0,0.0,0.0,0.0,7623.63625328326,0.4783627568520719,0
